,PersonID,ActivitySector,JourneyMainMode,LocationID,geometry
39641,50782,99,6,20551,POINT (-761329.2249751013 -975451.7577523588)
39642,50817,99,6,20572,POINT (-761613.2756642917 -973333.8474025734)
39643,50821,6,3,23549,POINT (-759634.1647122432 -972817.7145825875)
39644,50823,99,5,21603,POINT (-761582.3379324572 -973887.1151950044)
39645,50876,99,3,21609,POINT (-761803.8440569431 -974061.598041687)
39646,50879,99,6,20605,POINT (-761337.6233128033 -975605.6717012291)
39647,50892,99,6,20716,POINT (-761750.7459947094 -975371.4724736949)
39648,50930,99,4,20621,POINT (-760731.7091685472 -973713.2301266128)
39649,50999,99,6,21616,POINT (-761692.7602665225 -974041.2985433827)
39650,51024,99,3,20605,POINT (-761337.6233128033 -975605.6717012291)
39651,51075,99,3,20164,POINT (-761213.1522272073 -976462.8445022792)
39652,51137,99,6,20912,POINT (-759958.9306594246 -976451.9167230297)
39653,51198,99,6,20883,POINT (-761853.2056415828 -975181.2721756924)
39654,51235,99,7,20157,POINT (-763554.6957743422 -976512.9619831915)
39655,51268,99,1,20461,POINT (-761856.1873448391 -975931.6710400596)
39656,51273,99,1,20662,POINT (-760322.6917052099 -973770.3123218521)
39657,51275,99,3,20551,POINT (-761329.2249751013 -975451.7577523588)
39658,51276,99,3,20269,POINT (-761111.5946835059 -974998.831993273)
39659,51301,99,3,21618,POINT (-761971.1732462123 -973633.2861748507)
39660,51303,99,3,20265,POINT (-760907.6447754788 -975137.5376793729)
39661,51318,99,3,20704,POINT (-760722.6422930214 -976395.7578209327)
39662,51332,99,3,20515,POINT (-759866.648828931 -974632.3726478521)
39663,51351,99,1,20235,POINT (-760873.3453314253 -974485.1623596906)
39664,51353,99,6,20513,POINT (-760621.9222193161 -974163.602489586)
39665,51366,99,6,20542,POINT (-761812.3946275084 -974132.3496185737)
39666,51373,99,6,20609,POINT (-761273.0214781021 -975745.2020698906)
39667,51374,99,3,21865,POINT (-761630.2350470488 -972739.2004126251)
39668,51381,99,1,12311,POINT (-759787.5230000002 -974727.7800000001)
39669,51393,99,3,20590,POINT (-761196.9971756875 -974608.0881599635)
39670,51430,99,3,20609,POINT (-761273.0214781021 -975745.2020698906)
39671,51539,99,3,20659,POINT (-760271.9652275188 -973929.1795587797)
39672,52072,99,6,20702,POINT (-760473.0713265566 -976352.7628554942)
39673,52073,99,7,20645,POINT (-761027.419856648 -975666.7829390111)
39674,52148,99,3,20267,POINT (-760821.5069963728 -975134.1320639189)
39675,52182,99,3,20880,POINT (-762095.6463079024 -975333.8972434023)
39676,52392,99,3,20572,POINT (-761613.2756642917 -973333.8474025734)
39677,52424,99,7,20236,POINT (-760686.9809078334 -974240.1404462726)
39678,52528,99,1,20579,POINT (-760905.6923568778 -973510.3185086478)
39679,52533,99,1,20618,POINT (-760727.4483544207 -973756.1400365885)
39680,52568,99,7,20611,POINT (-760901.7696831182 -973247.0730992653)
39681,52621,99,4,20576,POINT (-761340.2572616108 -974149.0404526965)
39682,52630,99,3,20432,POINT (-761708.9284785835 -975901.0650359365)
39683,52631,99,1,20235,POINT (-760873.3453314253 -974485.1623596906)
39684,52673,99,7,21620,POINT (-761813.107263429 -973760.5245246576)
39685,52675,99,1,23665,POINT (-764274.041177828 -977625.0807227727)
39686,52683,99,6,20578,POINT (-761326.650838846 -973925.9881742321)
39687,52688,99,6,20225,POINT (-760728.9943849095 -976351.0282482153)
39688,52690,99,1,20615,POINT (-760727.1919303213 -973459.5771350932)
39689,52696,99,1,21608,POINT (-761723.3401050091 -973879.0404995875)
39690,52718,99,3,20710,POINT (-761836.5011834786 -975441.7802425111)
39691,52746,99,6,20191,POINT (-761632.0462886451 -976267.2937562893)
39692,52752,99,3,20240,POINT (-760679.0772544072 -974264.4629486261)
39693,52754,99,1,20267,POINT (-760821.5069963728 -975134.1320639189)
39694,52780,99,1,20659,POINT (-760271.9652275188 -973929.1795587797)
39695,52805,99,1,21606,POINT (-762021.9316706288 -973484.2979223622)
39696,52843,99,3,20754,POINT (-762605.3692572336 -975263.7876749387)
39697,52865,99,5,20615,POINT (-760727.1919303213 -973459.5771350932)
39698,52866,99,1,20606,POINT (-761035.3581349918 -975897.994276175)
39699,52871,99,6,20512,POINT (-760358.6048971061 -974521.1332717732)
39700,52888,99,1,20640,POINT (-760992.9196111568 -975524.3117884217)
39701,52891,99,7,20511,POINT (-760155.3211805252 -974637.8607602189)
39702,52906,99,3,20509,POINT (-759971.3611359773 -974680.4548435403)
39703,52963,99,3,20776,POINT (-762040.5012480812 -974509.9324881349)
39704,52976,99,1,21819,POINT (-759475.3558202321 -974222.9427761078)
39705,53005,99,1,20660,POINT (-760639.5022325326 -973828.8105165318)
39706,53062,99,1,20634,POINT (-760380.1803686755 -975797.7742761038)
39707,53076,99,1,21576,POINT (-762577.0793869197 -973546.7439716466)
39708,53161,99,7,20551,POINT (-761329.2249751013 -975451.7577523588)
39709,53174,99,6,22301,POINT (-763662.4929965159 -976025.8447516579)
39710,53201,99,3,20643,POINT (-760888.5334284602 -975688.8847826015)
39711,53215,99,3,20315,POINT (-761927.6504336075 -975841.1872736533)
39712,53234,99,3,21819,POINT (-759475.3558202321 -974222.9427761078)
39713,53237,99,3,20238,POINT (-760821.6840885502 -974358.2161494967)
39714,53261,99,3,20254,POINT (-760593.3778947642 -974871.0541099869)
39715,53304,99,7,20235,POINT (-760873.3453314253 -974485.1623596906)
39716,53324,99,5,21616,POINT (-761692.7602665225 -974041.2985433827)
39717,53325,99,1,20614,POINT (-760815.77986993 -973694.7893110948)
39718,53341,99,1,20267,POINT (-760821.5069963728 -975134.1320639189)
39719,53347,99,1,21574,POINT (-762819.0663378956 -973012.7749899419)
39720,53350,99,1,20603,POINT (-761210.6072760753 -975642.3701481649)
39721,53351,99,1,20510,POINT (-760710.2972157871 -973962.91144812)
39722,53365,99,3,20621,POINT (-760731.7091685472 -973713.2301266128)
39723,53382,99,3,20301,POINT (-761992.0022680571 -975855.4332501218)
39724,53384,99,1,20545,POINT (-761278.3152035578 -975377.1981832832)
39725,53428,99,3,20240,POINT (-760679.0772544072 -974264.4629486261)
39726,53436,99,6,20230,POINT (-760585.3014560872 -976142.4091863693)
39727,53450,99,7,20578,POINT (-761326.650838846 -973925.9881742321)
39728,53458,99,7,20237,POINT (-760630.8732136891 -974298.724978624)
39729,53478,99,4,20261,POINT (-760368.6922657817 -975255.0611123682)
39730,53493,99,3,20576,POINT (-761340.2572616108 -974149.0404526965)
39731,53502,99,3,20662,POINT (-760322.6917052099 -973770.3123218521)
39732,53516,99,5,20593,POINT (-761107.1344270528 -974880.7749936915)
39733,53520,99,6,20513,POINT (-760621.9222193161 -974163.602489586)
39734,53528,99,1,20461,POINT (-761856.1873448391 -975931.6710400596)
39735,53534,99,1,20427,POINT (-761728.1534765522 -975944.4091939133)
39736,53545,99,1,20515,POINT (-759866.648828931 -974632.3726478521)
39737,53594,99,3,20578,POINT (-761326.650838846 -973925.9881742321)
39738,53619,99,3,20264,POINT (-760918.1006958999 -975365.9749017513)
39739,53658,99,5,20270,POINT (-760523.064660523 -974847.0414289478)
39740,53665,99,3,20730,POINT (-762480.2538817619 -974582.4391168528)
39741,53684,99,3,21869,POINT (-761574.2280822214 -972787.1026926195)
39742,53700,99,3,21014,POINT (-760505.2602710838 -977588.9937280779)
39743,53717,99,6,20240,POINT (-760679.0772544072 -974264.4629486261)
39744,53740,99,6,20515,POINT (-759866.648828931 -974632.3726478521)
39745,53744,99,3,20662,POINT (-760322.6917052099 -973770.3123218521)
39746,53753,99,1,20269,POINT (-761111.5946835059 -974998.831993273)
39747,53770,99,1,21620,POINT (-761813.107263429 -973760.5245246576)
39748,53771,99,6,20572,POINT (-761613.2756642917 -973333.8474025734)
39749,53772,99,6,20616,POINT (-760827.7548380129 -973474.720412011)
39750,53776,99,6,22286,POINT (-764032.4754309662 -976004.3695982327)
39751,53790,99,3,20622,POINT (-760815.5930644516 -973677.5464244985)
39752,53864,99,3,21113,POINT (-760466.0714772099 -978984.2440703065)
39753,53865,99,4,20235,POINT (-760873.3453314253 -974485.1623596906)
39754,53875,99,6,20212,POINT (-760905.9901144023 -976166.6200657823)
39755,53895,99,1,20710,POINT (-761836.5011834786 -975441.7802425111)
39756,53899,99,5,20269,POINT (-761111.5946835059 -974998.831993273)
39757,53906,99,1,20820,POINT (-762099.3136370986 -974146.3389540823)
39758,53907,99,2,20264,POINT (-760918.1006958999 -975365.9749017513)
39759,53927,99,3,20544,POINT (-761810.1062755603 -974993.8389410342)
39760,53969,99,2,20659,POINT (-760271.9652275188 -973929.1795587797)
39761,53992,99,1,21616,POINT (-761692.7602665225 -974041.2985433827)
39762,54023,99,3,21600,POINT (-762612.8004317421 -973693.7153134567)
39763,54095,99,1,18485,POINT (-762231.5930000001 -973198.9900000001)
39764,54097,99,3,20511,POINT (-760155.3211805252 -974637.8607602189)
39765,54109,99,6,20611,POINT (-760901.7696831182 -973247.0730992653)
39766,54141,99,1,21714,POINT (-758827.3521207056 -975431.3596529323)
39767,54164,99,1,21617,POINT (-761832.5247702512 -973930.9130649479)
39768,54171,99,6,20776,POINT (-762040.5012480812 -974509.9324881349)
39769,54184,99,3,20545,POINT (-761278.3152035578 -975377.1981832832)
39770,54198,99,1,20348,POINT (-761597.4620119218 -975777.395153441)
39771,54205,99,1,21604,POINT (-761810.2943287437 -973581.4903490797)
39772,54217,99,1,20716,POINT (-761750.7459947094 -975371.4724736949)
39773,54223,99,3,20259,POINT (-760592.523816895 -975201.0543375952)
39774,54226,99,5,20264,POINT (-760918.1006958999 -975365.9749017513)
39775,54244,99,3,20578,POINT (-761326.650838846 -973925.9881742321)
39776,54293,99,1,20720,POINT (-761756.9625244091 -975528.6222611923)
39777,54295,99,3,20402,POINT (-761856.5191965331 -976027.5421305286)
39778,54305,99,6,20733,POINT (-762535.3606932507 -975181.2701356004)
39779,54309,99,1,20254,POINT (-760593.3778947642 -974871.0541099869)
39780,54315,99,6,20821,POINT (-762035.9546285851 -974211.4634037743)
39781,54341,99,5,20573,POINT (-761511.8571394401 -973264.960416702)
39782,54347,99,5,20327,POINT (-762082.0630889636 -975997.6632115333)
39783,54388,99,1,18169,POINT (-762748.7430000001 -976010.6200000001)
39784,54392,99,1,20915,POINT (-759566.161804894 -976440.7187711672)
39785,54406,99,3,20474,POINT (-763329.7711575509 -975690.4217045823)
39786,54410,99,1,21716,POINT (-758896.8630950903 -975289.0161898972)
39787,54420,99,1,21624,POINT (-761748.0183471187 -973816.0944565026)
39788,54436,99,7,20624,POINT (-760778.144948894 -973453.6856634174)
39789,54438,99,3,21610,POINT (-761725.3886390447 -973958.1347970784)
39790,54442,99,3,20235,POINT (-760873.3453314253 -974485.1623596906)
39791,54461,99,1,21599,POINT (-762488.3095015786 -973821.9420305256)
39792,54495,99,1,20268,POINT (-760916.2679735448 -975104.9589434216)
39793,54496,99,1,20883,POINT (-761853.2056415828 -975181.2721756924)
39794,54507,99,3,20719,POINT (-761783.8038463742 -975420.39292714)
39795,54518,99,1,20578,POINT (-761326.650838846 -973925.9881742321)
39796,54537,99,7,20254,POINT (-760593.3778947642 -974871.0541099869)
39797,54540,99,4,20588,POINT (-761598.8399381094 -974692.1519588)
39798,54545,99,1,20599,POINT (-761278.2833401504 -975746.6910416416)
39799,54547,99,3,20634,POINT (-760380.1803686755 -975797.7742761038)
39800,54549,99,1,20646,POINT (-760994.3520876956 -975604.0083901579)
39801,54599,99,3,20265,POINT (-760907.6447754788 -975137.5376793729)
39802,54610,99,1,21609,POINT (-761803.8440569431 -974061.598041687)
39803,54618,99,3,20586,POINT (-761116.9066895618 -974764.282144808)
39804,54621,99,6,20235,POINT (-760873.3453314253 -974485.1623596906)
39805,54639,99,1,20614,POINT (-760815.77986993 -973694.7893110948)
39806,54795,99,3,20710,POINT (-761836.5011834786 -975441.7802425111)
39807,54978,99,1,20513,POINT (-760621.9222193161 -974163.602489586)
39808,55093,99,3,20542,POINT (-761812.3946275084 -974132.3496185737)
39809,55133,99,1,20577,POINT (-761012.938159938 -973767.6966591832)
39810,55211,99,7,20890,POINT (-763277.0781119912 -975431.7136532877)
39811,55273,99,6,20614,POINT (-760815.77986993 -973694.7893110948)
39812,55384,99,1,20238,POINT (-760821.6840885502 -974358.2161494967)
39813,55481,99,7,20552,POINT (-761630.3011427333 -975212.1286623504)
39814,55531,99,6,20607,POINT (-761244.3464006457 -975649.0628797504)
39815,55534,99,3,20260,POINT (-760594.3484908008 -975547.352218245)
39816,55551,99,1,20572,POINT (-761613.2756642917 -973333.8474025734)
39817,55565,99,3,20620,POINT (-760803.7273061811 -973562.4133191336)
39818,55582,99,3,20512,POINT (-760358.6048971061 -974521.1332717732)
39819,55583,99,1,20624,POINT (-760778.144948894 -973453.6856634174)
39820,55592,99,1,20599,POINT (-761278.2833401504 -975746.6910416416)
39821,55621,99,3,20516,POINT (-760040.8251108283 -974949.6807803431)
39822,55631,99,3,21603,POINT (-761582.3379324572 -973887.1151950044)
39823,55635,99,1,20637,POINT (-760778.5426105085 -975910.2993434019)
39824,55638,99,4,20236,POINT (-760686.9809078334 -974240.1404462726)
39825,55644,99,6,20616,POINT (-760827.7548380129 -973474.720412011)
39826,55671,99,7,20554,POINT (-761514.0284514972 -975210.2268632452)
39827,55687,99,3,20442,POINT (-761793.3445251738 -976104.3534808994)
39828,55704,99,3,20619,POINT (-760819.586608473 -973731.4786310226)
39829,55746,99,3,20603,POINT (-761210.6072760753 -975642.3701481649)
39830,55747,99,1,20576,POINT (-761340.2572616108 -974149.0404526965)
39831,55750,99,3,20621,POINT (-760731.7091685472 -973713.2301266128)
39832,55758,99,7,20263,POINT (-760881.2352097044 -975362.1635825601)
39833,55759,99,7,21603,POINT (-761582.3379324572 -973887.1151950044)
39834,55776,99,1,20825,POINT (-762191.9903010029 -974187.3209599812)
39835,55789,99,7,20464,POINT (-761739.7054046316 -975830.3227817973)
39836,55792,99,1,20259,POINT (-760592.523816895 -975201.0543375952)
39837,55807,99,7,20592,POINT (-761393.6699980556 -974907.372024911)
39838,55822,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
39839,55839,99,3,21603,POINT (-761582.3379324572 -973887.1151950044)
39840,55844,99,6,20611,POINT (-760901.7696831182 -973247.0730992653)
39841,55849,99,1,20270,POINT (-760523.064660523 -974847.0414289478)
39842,55916,99,6,20511,POINT (-760155.3211805252 -974637.8607602189)
39843,55930,99,4,21603,POINT (-761582.3379324572 -973887.1151950044)
39844,55957,99,3,20257,POINT (-760421.9217168657 -975568.7894043949)
39845,55987,99,5,20267,POINT (-760821.5069963728 -975134.1320639189)
39846,56024,99,1,20321,POINT (-761880.4032422098 -975737.7184319113)
39847,56055,99,6,21616,POINT (-761692.7602665225 -974041.2985433827)
39848,56062,99,3,21611,POINT (-761608.6796136554 -974056.161933617)
39849,56067,99,6,20821,POINT (-762035.9546285851 -974211.4634037743)
39850,56068,99,3,20465,POINT (-762426.7831359041 -976082.1191064834)
39851,56071,99,6,20425,POINT (-762421.5935135108 -976201.5823894055)
39852,56100,99,1,20572,POINT (-761613.2756642917 -973333.8474025734)
39853,56154,99,6,20269,POINT (-761111.5946835059 -974998.831993273)
39854,56155,99,3,20605,POINT (-761337.6233128033 -975605.6717012291)
39855,56158,99,1,21838,POINT (-759269.0809818693 -974650.3355910125)
39856,56166,99,4,20513,POINT (-760621.9222193161 -974163.602489586)
39857,56188,99,1,20239,POINT (-760682.7000927901 -974214.505131888)
39858,56189,99,3,20174,POINT (-761261.9836604518 -976356.6617968668)
39859,56196,99,3,20515,POINT (-759866.648828931 -974632.3726478521)
39860,56216,99,6,20256,POINT (-760581.037469446 -975429.5543317376)
39861,56227,99,7,20270,POINT (-760523.064660523 -974847.0414289478)
39862,56256,99,6,22296,POINT (-764671.8533163404 -974903.668624363)
39863,56257,99,6,20661,POINT (-760387.6966643678 -974033.843244687)
39864,56274,99,3,20638,POINT (-760205.7742350401 -975652.490781996)
39865,56279,99,3,20576,POINT (-761340.2572616108 -974149.0404526965)
39866,56281,99,3,23634,POINT (-764626.2185259943 -978870.7049086625)
39867,56298,99,1,20229,POINT (-760510.240533749 -976136.6945239288)
39868,56317,99,6,20576,POINT (-761340.2572616108 -974149.0404526965)
39869,56337,99,7,20683,POINT (-762031.2848241001 -976884.0716774499)
39870,56354,99,1,20694,POINT (-761256.9534587465 -976001.3020137397)
39871,56377,99,3,20800,POINT (-762452.6169744533 -975620.3324202868)
39872,56408,99,3,20578,POINT (-761326.650838846 -973925.9881742321)
39873,56414,99,3,20198,POINT (-762819.915692118 -976591.4945582896)
39874,56422,99,3,21608,POINT (-761723.3401050091 -973879.0404995875)
39875,56424,99,3,21697,POINT (-758925.8318708634 -975010.6692297894)
39876,56446,99,7,20235,POINT (-760873.3453314253 -974485.1623596906)
39877,56483,99,1,20593,POINT (-761107.1344270528 -974880.7749936915)
39878,56643,99,3,20509,POINT (-759971.3611359773 -974680.4548435403)
39879,56654,99,1,21829,POINT (-759456.1187107747 -974751.3643697595)
39880,56659,99,3,20240,POINT (-760679.0772544072 -974264.4629486261)
39881,56664,99,6,20589,POINT (-761275.4827456173 -974684.7177252381)
39882,56665,99,5,20606,POINT (-761035.3581349918 -975897.994276175)
39883,56670,99,6,21616,POINT (-761692.7602665225 -974041.2985433827)
39884,56683,99,1,20554,POINT (-761514.0284514972 -975210.2268632452)
39885,56704,99,1,20511,POINT (-760155.3211805252 -974637.8607602189)
39886,56715,99,6,20660,POINT (-760639.5022325326 -973828.8105165318)
39887,56731,99,6,20658,POINT (-760114.862533636 -974088.9591862716)
39888,56744,99,1,20466,POINT (-761566.6442059183 -976133.7325598705)
39889,56769,99,1,20512,POINT (-760358.6048971061 -974521.1332717732)
39890,56772,99,3,20661,POINT (-760387.6966643678 -974033.843244687)
39891,56784,99,1,20236,POINT (-760686.9809078334 -974240.1404462726)
39892,56802,99,3,20164,POINT (-761213.1522272073 -976462.8445022792)
39893,56826,99,6,21604,POINT (-761810.2943287437 -973581.4903490797)
39894,56827,99,3,21609,POINT (-761803.8440569431 -974061.598041687)
39895,56834,99,3,21603,POINT (-761582.3379324572 -973887.1151950044)
39896,56835,99,3,20240,POINT (-760679.0772544072 -974264.4629486261)
39897,56842,99,3,20543,POINT (-761597.067509449 -974810.6571409635)
39898,56843,99,5,20589,POINT (-761275.4827456173 -974684.7177252381)
39899,56844,99,5,20461,POINT (-761856.1873448391 -975931.6710400596)
39900,56858,99,3,20267,POINT (-760821.5069963728 -975134.1320639189)
39901,56867,99,4,20735,POINT (-762146.3428307001 -975426.3757765816)
39902,56907,99,4,20259,POINT (-760592.523816895 -975201.0543375952)
39903,56965,99,1,20639,POINT (-760314.7684494699 -975737.1896134035)
39904,57046,99,1,20796,POINT (-762473.3342692276 -975724.9253048296)
39905,57050,99,3,21611,POINT (-761608.6796136554 -974056.161933617)
39906,57139,99,6,20621,POINT (-760731.7091685472 -973713.2301266128)
39907,57143,99,3,21865,POINT (-761630.2350470488 -972739.2004126251)
39908,57157,99,3,21618,POINT (-761971.1732462123 -973633.2861748507)
39909,57159,99,7,21605,POINT (-761735.2978849876 -973899.6971931203)
39910,57168,99,1,20883,POINT (-761853.2056415828 -975181.2721756924)
39911,57187,99,3,20237,POINT (-760630.8732136891 -974298.724978624)
39912,57207,99,6,20256,POINT (-760581.037469446 -975429.5543317376)
39913,57228,99,5,17052,POINT (-761461.4830000001 -973686.1900000001)
39914,57235,99,3,20572,POINT (-761613.2756642917 -973333.8474025734)
39915,57248,99,3,20635,POINT (-760192.6826792795 -975651.4738529345)
39916,57249,99,1,20228,POINT (-760667.4160282697 -976146.5621915265)
39917,57303,99,3,20991,POINT (-758877.5442639146 -976599.8775124461)
39918,57329,99,4,20501,POINT (-761004.7812771215 -976731.244932163)
39919,57388,99,3,20588,POINT (-761598.8399381094 -974692.1519588)
39920,57389,99,1,20240,POINT (-760679.0772544072 -974264.4629486261)
39921,57429,99,3,23772,POINT (-763690.2831312001 -976778.2073494032)
39922,57430,99,6,20388,POINT (-761926.5292620716 -976003.8824525452)
39923,57436,99,7,20696,POINT (-761418.5398011332 -975984.2511663414)
39924,57439,99,6,20695,POINT (-761269.1867129356 -975921.0715336463)
39925,57441,99,6,20720,POINT (-761756.9625244091 -975528.6222611923)
39926,57443,99,1,21819,POINT (-759475.3558202321 -974222.9427761078)
39927,57461,99,3,20716,POINT (-761750.7459947094 -975371.4724736949)
39928,57475,99,7,20510,POINT (-760710.2972157871 -973962.91144812)
39929,57477,99,1,22246,POINT (-762840.6632124417 -971316.1851160779)
39930,57485,99,6,21866,POINT (-761583.8148465994 -972669.1067774235)
39931,57505,99,7,20572,POINT (-761613.2756642917 -973333.8474025734)
39932,57514,99,6,20511,POINT (-760155.3211805252 -974637.8607602189)
39933,57533,99,3,20918,POINT (-759624.2483228541 -976449.0165598459)
39934,57635,99,1,20880,POINT (-762095.6463079024 -975333.8972434023)
39935,57643,99,6,20588,POINT (-761598.8399381094 -974692.1519588)
39936,57661,99,3,20214,POINT (-760911.9418266198 -976016.4325842276)
39937,57736,99,3,20586,POINT (-761116.9066895618 -974764.282144808)
39938,58053,99,4,20715,POINT (-761669.5779223555 -975541.6351059915)
39939,58225,99,3,20437,POINT (-761804.9306191618 -976086.5431596253)
39940,58263,99,3,21716,POINT (-758896.8630950903 -975289.0161898972)
39941,58352,99,6,20590,POINT (-761196.9971756875 -974608.0881599635)
39942,58398,99,3,20361,POINT (-761691.880943593 -976109.177520534)
39943,58443,99,6,20904,POINT (-760202.068392297 -976765.3923007158)
39944,58692,6,3,20918,POINT (-759624.2483228541 -976449.0165598459)
39945,58714,99,3,20161,POINT (-762354.28082333 -976540.9044121861)
39946,58716,99,3,20237,POINT (-760630.8732136891 -974298.724978624)
39947,58733,99,3,20511,POINT (-760155.3211805252 -974637.8607602189)
39948,58741,99,3,20512,POINT (-760358.6048971061 -974521.1332717732)
39949,58763,99,3,20614,POINT (-760815.77986993 -973694.7893110948)
39950,58765,99,1,20570,POINT (-761018.4821784156 -974024.3311086283)
39951,58790,99,6,21620,POINT (-761813.107263429 -973760.5245246576)
39952,58799,99,6,20618,POINT (-760727.4483544207 -973756.1400365885)
39953,58806,99,4,20461,POINT (-761856.1873448391 -975931.6710400596)
39954,58881,99,6,20434,POINT (-762177.9611284671 -976051.1782641144)
39955,58901,99,1,20362,POINT (-761646.4862891838 -976097.1853593338)
39956,58902,99,3,22093,POINT (-763762.9367350491 -972343.5127904752)
39957,58903,99,6,21610,POINT (-761725.3886390447 -973958.1347970784)
39958,58908,99,3,20573,POINT (-761511.8571394401 -973264.960416702)
39959,58985,99,7,20240,POINT (-760679.0772544072 -974264.4629486261)
39960,58992,99,6,20601,POINT (-761426.1509898599 -975753.7895534292)
39961,59001,99,3,20443,POINT (-761687.0505576587 -975920.134265666)
39962,59013,99,3,20551,POINT (-761329.2249751013 -975451.7577523588)
39963,59132,99,3,20267,POINT (-760821.5069963728 -975134.1320639189)
39964,59202,99,6,20603,POINT (-761210.6072760753 -975642.3701481649)
39965,59228,99,6,20438,POINT (-761916.896964627 -976066.7005497584)
39966,59229,99,5,20543,POINT (-761597.067509449 -974810.6571409635)
39967,59258,99,6,20776,POINT (-762040.5012480812 -974509.9324881349)
39968,59267,99,7,20619,POINT (-760819.586608473 -973731.4786310226)
39969,59271,99,6,20882,POINT (-762021.5393340398 -975225.6574062558)
39970,59409,99,6,20238,POINT (-760821.6840885502 -974358.2161494967)
39971,59414,99,1,20241,POINT (-760899.706624427 -974413.2102766101)
39972,59415,99,3,20579,POINT (-760905.6923568778 -973510.3185086478)
39973,59427,99,3,20427,POINT (-761728.1534765522 -975944.4091939133)
39974,59428,99,6,21819,POINT (-759475.3558202321 -974222.9427761078)
39975,59445,99,3,20572,POINT (-761613.2756642917 -973333.8474025734)
39976,59453,99,1,20730,POINT (-762480.2538817619 -974582.4391168528)
39977,59486,99,3,20572,POINT (-761613.2756642917 -973333.8474025734)
39978,59487,99,8,20661,POINT (-760387.6966643678 -974033.843244687)
39979,59520,99,6,20621,POINT (-760731.7091685472 -973713.2301266128)
39980,59525,99,3,20734,POINT (-762493.9472770405 -974503.376513368)
39981,59532,99,7,20621,POINT (-760731.7091685472 -973713.2301266128)
39982,59541,99,3,20661,POINT (-760387.6966643678 -974033.843244687)
39983,59542,99,4,20282,POINT (-760841.9868624223 -976975.4666023265)
39984,59560,99,3,21603,POINT (-761582.3379324572 -973887.1151950044)
39985,59576,99,3,20570,POINT (-761018.4821784156 -974024.3311086283)
39986,59589,99,3,21603,POINT (-761582.3379324572 -973887.1151950044)
39987,59595,99,1,20542,POINT (-761812.3946275084 -974132.3496185737)
39988,59596,99,5,20509,POINT (-759971.3611359773 -974680.4548435403)
39989,59597,99,7,20614,POINT (-760815.77986993 -973694.7893110948)
39990,59605,99,4,20513,POINT (-760621.9222193161 -974163.602489586)
39991,59607,99,6,21609,POINT (-761803.8440569431 -974061.598041687)
39992,59608,99,3,20661,POINT (-760387.6966643678 -974033.843244687)
39993,59615,99,6,20620,POINT (-760803.7273061811 -973562.4133191336)
39994,59623,99,6,21838,POINT (-759269.0809818693 -974650.3355910125)
39995,59649,99,6,21603,POINT (-761582.3379324572 -973887.1151950044)
39996,59653,99,5,20624,POINT (-760778.144948894 -973453.6856634174)
39997,59660,99,7,20256,POINT (-760581.037469446 -975429.5543317376)
39998,59666,99,7,20256,POINT (-760581.037469446 -975429.5543317376)
39999,59667,99,3,20578,POINT (-761326.650838846 -973925.9881742321)
40000,59669,99,3,20259,POINT (-760592.523816895 -975201.0543375952)
40001,59670,99,6,20658,POINT (-760114.862533636 -974088.9591862716)
40002,59674,99,6,20615,POINT (-760727.1919303213 -973459.5771350932)
40003,59677,99,7,20578,POINT (-761326.650838846 -973925.9881742321)
40004,59686,99,3,20607,POINT (-761244.3464006457 -975649.0628797504)
40005,59691,99,6,20825,POINT (-762191.9903010029 -974187.3209599812)
40006,59697,99,6,20578,POINT (-761326.650838846 -973925.9881742321)
40007,59701,99,3,20240,POINT (-760679.0772544072 -974264.4629486261)
40008,59706,99,6,20513,POINT (-760621.9222193161 -974163.602489586)
40009,59711,6,6,20741,POINT (-762295.6597995354 -974519.6571278378)
40010,59714,99,4,20236,POINT (-760686.9809078334 -974240.1404462726)
40011,59718,99,3,21818,POINT (-759224.7910749383 -974264.6697263874)
40012,59723,99,3,20542,POINT (-761812.3946275084 -974132.3496185737)
40013,59732,99,6,20578,POINT (-761326.650838846 -973925.9881742321)
40014,59743,99,3,20240,POINT (-760679.0772544072 -974264.4629486261)
40015,59749,99,1,20259,POINT (-760592.523816895 -975201.0543375952)
40016,59753,99,3,20589,POINT (-761275.4827456173 -974684.7177252381)
40017,59754,99,3,20588,POINT (-761598.8399381094 -974692.1519588)
40018,59757,99,6,20658,POINT (-760114.862533636 -974088.9591862716)
40019,59776,99,3,20513,POINT (-760621.9222193161 -974163.602489586)
40020,59777,99,5,21611,POINT (-761608.6796136554 -974056.161933617)
40021,59817,99,3,17052,POINT (-761461.4830000001 -973686.1900000001)
40022,59835,99,1,20373,POINT (-762210.9237905822 -976065.4022503598)
40023,59841,99,4,20661,POINT (-760387.6966643678 -974033.843244687)
40024,59848,99,1,22254,POINT (-763030.1798588048 -972154.5842510818)
40025,59852,99,6,20612,POINT (-760709.0942492884 -973673.4677827869)
40026,59854,99,1,20260,POINT (-760594.3484908008 -975547.352218245)
40027,59868,99,5,21613,POINT (-761906.6005407647 -973760.5966169512)
40028,59878,99,5,22319,POINT (-763748.5960322154 -975930.013391209)
40029,59888,99,5,21603,POINT (-761582.3379324572 -973887.1151950044)
40030,59920,99,1,20578,POINT (-761326.650838846 -973925.9881742321)
40031,59949,99,3,20256,POINT (-760581.037469446 -975429.5543317376)
