,PersonID,TripID,TripOrderNum,TripMainMode,DestPurpose,LocationID,geometry
49644,96223,V_15748930102,2,3,3,17335,POINT (-757291.1630000001 -975239.8800000001)
49645,96223,V_15748930105,5,7,2,2144,POINT (-760315.4530000001 -977827.3800000001)
49646,96229,V_16147140202,2,6,3,7732,POINT (-755692.5930000001 -974958.9900000001)
49647,9623,V_15982480102,2,6,3,22501,POINT (-758959.2786078176 -983156.056167477)
49648,96234,V_15514910101,1,3,6,11906,POINT (-761915.5930000001 -972392.9900000001)
49649,96237,V_16989120101,1,5,2,22580,POINT (-748120.3946690278 -981285.7614532032)
49650,96239,V_16170000202,2,3,3,21852,POINT (-761611.2064120945 -972635.7212923528)
49651,9624,V_16189890102,2,6,3,21343,POINT (-757797.9276402787 -980910.7172330024)
49652,96240,V_15693610301,1,7,2,16775,POINT (-760850.0530000001 -974502.7000000001)
49653,96240,V_15693610303,3,1,2,20520,POINT (-760371.5974775775 -974756.0974201272)
49654,96242,V_15803790102,2,6,3,18317,POINT (-760864.2430000001 -978087.8600000001)
49655,96244,V_16320940101,1,3,6,21833,POINT (-759228.3451437245 -974900.6848997676)
49656,96246,V_16441470403,3,3,2,15710,POINT (-765964.5929999987 -968271.9899999974)
49657,96246,V_16441470405,5,7,2,22550,POINT (-767832.793885062 -976244.7169468291)
49658,96250,V_15799610102,2,1,2,23492,POINT (-757618.7276170508 -974390.8304335069)
49659,96250,V_15799610104,4,3,2,16413,POINT (-754427.5230000002 -972860.9400000001)
49660,96251,V_15514910101,1,3,6,16588,POINT (-758165.7830000001 -973753.0500000002)
49661,96252,V_16169750103,3,6,3,23251,POINT (-752364.8090698199 -976452.8465993052)
49662,96253,V_16189860201,1,6,2,21243,POINT (-761145.7067696566 -979465.6700341617)
49663,96254,V_16285150103,3,2,2,18392,POINT (-763736.9730000001 -973559.8700000001)
49664,96256,V_15767400103,3,6,3,5239,POINT (-763462.4530000001 -976751.7099890974)
49665,96258,V_15468730201,1,7,3,21077,POINT (-760036.4661373877 -978783.1016598956)
49666,96259,V_16320940101,1,3,6,23535,POINT (-759243.5801992338 -971802.9404669355)
49667,96261,V_15514910101,1,3,6,8318,POINT (-762601.5930000001 -972179.9900000001)
49668,96264,V_15490330201,1,3,6,16461,POINT (-761515.6530000002 -976571.7000000001)
49669,96265,V_15467160401,1,3,6,23673,POINT (-764560.0723928475 -977078.0606460107)
49670,96269,V_16320940101,1,3,6,14448,POINT (-758396.4230000001 -975590.7700000001)
49671,9627,V_16285000102,2,3,2,6640,POINT (-759026.5930000001 -978599.9900000001)
49672,9627,V_16285000103,3,3,6,21737,POINT (-759441.0432595504 -975690.1033063745)
49673,9627,V_16285000104,4,3,6,16393,POINT (-762705.5930000001 -976311.9900000001)
49674,96272,V_16190290101,1,3,3,11747,POINT (-763641.5630000001 -971326.7700000001)
49675,96273,V_15507050101,1,3,3,21563,POINT (-762651.3983008427 -973322.3351337145)
49676,96275,V_15467160501,1,3,6,22672,POINT (-767711.712615979 -974118.5862370869)
49677,96276,V_15465600201,1,6,6,20555,POINT (-762778.5203128944 -975878.2625467917)
49678,96276,V_15465600203,3,6,2,24821,POINT (-756235.8147785743 -980304.6951880018)
49679,96276,V_15465600204,4,6,6,16467,POINT (-762192.6630000001 -977190.8700000001)
49680,96277,V_15721930103,3,3,2,1286,POINT (-762560.1330000001 -977807.6700000002)
49681,96278,V_16147280101,1,3,2,24484,POINT (-761815.5909449789 -979307.7868340806)
49682,9628,V_15511640201,1,3,2,23533,POINT (-759807.3816256901 -973338.7418016315)
49683,96284,V_15514910101,1,3,6,7825,POINT (-763778.5930000001 -975680.9900000001)
49684,96286,V_16170350201,1,3,3,6154,POINT (-761385.3930000002 -971742.7299890975)
49685,96291,V_16976740102,2,3,6,21755,POINT (-759614.3559632822 -975138.9723643537)
49686,96291,V_16976740105,5,3,2,18211,POINT (-756092.3330000001 -974686.5300000001)
49687,96298,V_15721930103,3,3,2,21863,POINT (-761600.1405138496 -972635.1958164587)
49688,96299,V_16269140101,1,3,3,17383,POINT (-763916.4930000001 -977596.7600000001)
49689,96302,V_15922920302,2,1,3,2576,POINT (-760879.7530000001 -975535.8800000001)
49690,96302,V_15922920304,4,8,6,20712,POINT (-761931.97090126 -975570.7523106963)
49691,96306,V_15494710204,4,6,2,16385,POINT (-761636.5930000001 -974971.9900000001)
49692,96307,V_15693610301,1,7,2,24231,POINT (-765845.6013442872 -965564.6758149677)
49693,96307,V_15693610303,3,1,2,24247,POINT (-766613.6278693029 -965553.1111676628)
49694,96310,V_15877180101,1,3,2,3507,POINT (-754323.2830000001 -972267.1800000001)
49695,96311,V_15466030201,1,6,2,8732,POINT (-755525.0030000001 -976933.4900000001)
49696,96311,V_15466030202,2,6,3,13995,POINT (-755820.6130000001 -978879.4900000001)
49697,96312,V_15465620101,1,3,6,11392,POINT (-765030.2227000002 -979812.7999890974)
49698,96312,V_15465620103,3,1,2,6889,POINT (-759008.4530000001 -977798.1700000002)
49699,96313,V_16285000102,2,3,2,21723,POINT (-758146.8122541799 -976194.3187868516)
49700,96313,V_16285000103,3,3,6,8125,POINT (-761015.0130000002 -975446.1600000001)
49701,96313,V_16285000104,4,3,6,1503,POINT (-758441.2630000002 -973436.1900000001)
49702,96315,V_16377880103,3,7,2,14750,POINT (-761242.6630000001 -976663.1900000001)
49703,96317,V_15799610102,2,1,2,10206,POINT (-759613.4230000001 -975343.1700000002)
49704,96317,V_15799610104,4,3,2,15425,POINT (-760129.2330000001 -972692.8300000001)
49705,96318,V_15514910101,1,3,6,2252,POINT (-759060.9830000001 -974598.7800000001)
49706,9632,V_15511640201,1,3,2,23592,POINT (-759103.6881674058 -972286.4939038008)
49707,96320,V_15763980102,2,6,3,20482,POINT (-761293.6452389993 -978628.1000263618)
49708,96321,V_16170350201,1,3,3,17707,POINT (-763404.4030000002 -976228.8000000002)
49709,96328,V_15467160401,1,3,6,20242,POINT (-760780.6454856111 -974830.0029616526)
49710,96329,V_15505040102,2,6,6,23775,POINT (-763542.486263477 -976673.1442549841)
49711,96329,V_15505040103,3,6,2,16709,POINT (-759793.6930000001 -974629.9100000001)
49712,96329,V_15505040105,5,6,6,22348,POINT (-762470.0872574948 -978054.8038529188)
49713,96330,V_16977150202,2,6,3,21410,POINT (-756981.7399463456 -976099.981612302)
49714,96331,V_16320940101,1,3,6,23286,POINT (-755218.0843182878 -973585.4178267772)
49715,96334,V_15803070401,1,3,6,6311,POINT (-762174.5830000001 -974582.0800000001)
49716,96334,V_15803070402,2,3,3,16532,POINT (-760117.9630000001 -972488.4300000001)
49717,96345,V_16170350201,1,3,3,21410,POINT (-756981.7399463456 -976099.981612302)
49718,96346,V_15467160501,1,3,6,13749,POINT (-761766.5830000001 -982553.6700000002)
49719,96348,V_15750820102,2,6,3,21530,POINT (-755866.0462850861 -974656.3990852414)
49720,9635,V_15922920302,2,1,3,16502,POINT (-758359.5430000001 -980320.0900000001)
49721,9635,V_15922920304,4,8,6,5791,POINT (-761249.8630000001 -975401.9200000002)
49722,96351,V_15490330201,1,3,6,22321,POINT (-764671.9185335456 -975351.3102375859)
49723,96355,V_15749910201,1,3,2,14448,POINT (-758396.4230000001 -975590.7700000001)
49724,96356,V_16269670401,1,7,6,22402,POINT (-755274.8498327617 -976749.2719308456)
49725,96356,V_16269670403,3,3,6,8039,POINT (-756037.2233000002 -972062.4296890975)
49726,96358,V_15465620101,1,3,6,17335,POINT (-757291.1630000001 -975239.8800000001)
49727,96358,V_15465620103,3,1,2,21557,POINT (-762868.927528177 -973265.3939196838)
49728,96363,V_15495490203,3,3,2,2646,POINT (-760095.0730000001 -977905.5300000001)
49729,96372,V_15749190102,2,6,3,14539,POINT (-758993.3230000001 -977169.7800000001)
49730,96379,V_15465620101,1,3,6,22672,POINT (-767711.712615979 -974118.5862370869)
49731,96379,V_15465620103,3,1,2,20740,POINT (-762358.3120571024 -975285.4013850451)
49732,96382,V_15749910201,1,3,2,15601,POINT (-760814.5930000001 -973368.9900000001)
49733,96386,V_15803570102,2,3,2,22160,POINT (-764768.3106231431 -972780.5712267869)
49734,96387,V_15876490301,1,3,2,18501,POINT (-757981.9330000001 -975050.6000000001)
49735,96388,V_15465360102,2,6,2,24852,POINT (-757860.2308013657 -981908.2602015071)
49736,96389,V_16170000202,2,3,3,21889,POINT (-761455.0691974658 -971966.8999997221)
49737,96392,V_16320940101,1,3,6,23629,POINT (-763669.331216839 -980092.4322016451)
49738,96393,V_15467160501,1,3,6,15842,POINT (-753437.2830000001 -976130.7099890974)
49739,96394,V_15495950103,3,6,2,22166,POINT (-765283.5747502075 -971802.4167366505)
49740,96395,V_16433080202,2,6,6,6164,POINT (-761174.0830000001 -974909.3600000001)
49741,96395,V_16433080204,4,6,2,4677,POINT (-764963.6030000001 -972281.8300000001)
49742,96397,V_16147480202,2,3,3,22117,POINT (-765392.3744360706 -972453.7422242058)
49743,9640,V_16269620202,2,6,2,24913,POINT (-756304.5261146673 -983186.037301855)
49744,96405,V_16295240103,3,1,3,18477,POINT (-762595.5930000001 -973949.9900000001)
49745,96407,V_15982480102,2,6,3,20786,POINT (-762395.9512792471 -975548.908386155)
49746,96409,V_16320940101,1,3,6,25296,POINT (-760655.4995562069 -967917.3365794299)
49747,9641,V_15465720201,1,3,2,461,POINT (-752435.3030000001 -974432.7299890975)
49748,96420,V_15514910101,1,3,6,10971,POINT (-758030.6830000001 -974756.9800000001)
49749,96421,V_15494860103,3,6,2,16461,POINT (-761515.6530000002 -976571.7000000001)
49750,96422,V_16147140202,2,6,3,23654,POINT (-763483.1164203931 -977506.8242725085)
49751,96423,V_16189860201,1,6,2,23947,POINT (-767745.4499566084 -980118.5145593084)
49752,96425,V_15734040102,2,1,6,17761,POINT (-761211.6930000001 -974275.6100000001)
49753,96425,V_15734040103,3,1,3,5048,POINT (-761191.8430000001 -975185.4800000001)
49754,96427,V_17002890201,1,7,6,17121,POINT (-763064.3030000001 -969756.6700000002)
49755,96429,V_16272560202,2,3,3,23486,POINT (-757686.0929975701 -973196.799474193)
49756,9643,V_15694770101,1,7,6,1483,POINT (-758398.8730000001 -973619.9400000001)
49757,9643,V_15694770102,2,7,3,23299,POINT (-755969.1244135973 -972542.5219411209)
49758,96430,V_15496270202,2,6,2,23982,POINT (-765793.0641927957 -979757.419124158)
49759,96430,V_15496270203,3,6,3,3774,POINT (-764674.5930000001 -975843.9900000001)
49760,96431,V_16269670401,1,7,6,692,POINT (-762299.6730000001 -974657.1500000001)
49761,96431,V_16269670403,3,3,6,21754,POINT (-759236.6643818473 -975146.5808364517)
49762,96432,V_16147280101,1,3,2,18212,POINT (-754227.2830000001 -973290.8500000001)
49763,96434,V_15803070401,1,3,6,3989,POINT (-757643.2530000001 -978477.4600000001)
49764,96434,V_15803070402,2,3,3,17849,POINT (-757747.8930000002 -975675.2200000001)
49765,96437,V_15467160501,1,3,6,16394,POINT (-762660.5930000001 -976296.9900000001)
49766,96438,V_15514910101,1,3,6,12983,POINT (-756155.5930000001 -976254.9900000001)
49767,96439,V_15982480102,2,6,3,24439,POINT (-760481.0448657003 -980765.3892589766)
49768,96440,V_15465610201,1,1,2,23286,POINT (-755218.0843182878 -973585.4178267772)
49769,96446,V_16170350201,1,3,3,21889,POINT (-761455.0691974658 -971966.8999997221)
49770,96447,V_15467010101,1,3,3,12757,POINT (-758265.0230000002 -974278.0000000001)
49771,96447,V_15467010102,2,3,6,23570,POINT (-760874.1585181202 -972035.3709771042)
49772,96449,V_16169750103,3,6,3,1997,POINT (-764974.8230000001 -973670.0100000001)
49773,96450,V_15465720201,1,3,2,17503,POINT (-762749.8430000001 -969906.4400000001)
49774,96454,V_15490330201,1,3,6,22529,POINT (-764906.7742736213 -969753.03367636)
49775,96464,V_16189860102,2,3,3,5042,POINT (-762568.8230000001 -975661.1700000002)
49776,96465,V_15467160501,1,3,6,4616,POINT (-753847.8730000001 -977152.7500000001)
49777,96472,V_15465350103,3,7,2,23533,POINT (-759807.3816256901 -973338.7418016315)
49778,96474,V_16297600101,1,3,6,21131,POINT (-758829.1979901205 -979225.232917439)
49779,96474,V_16297600102,2,3,3,164,POINT (-759705.8930000002 -977523.7400000001)
49780,96479,V_15465730104,4,3,6,24769,POINT (-756580.9934662728 -972566.5858617863)
49781,96483,V_15467160401,1,3,6,20559,POINT (-761439.6147936085 -973239.4440235625)
49782,96490,V_15490330201,1,3,6,1269,POINT (-763730.4230000001 -977536.7900000002)
49783,96491,V_15514910101,1,3,6,23492,POINT (-757618.7276170508 -974390.8304335069)
49784,96493,V_15749800101,1,6,2,24918,POINT (-755902.7020716792 -982995.4838497844)
49785,96494,V_16285000102,2,3,2,22161,POINT (-765031.3465057984 -971918.4345713553)
49786,96494,V_16285000103,3,3,6,3706,POINT (-764352.2430000001 -974903.5000000001)
49787,96494,V_16285000104,4,3,6,2514,POINT (-760919.6230000001 -975348.7600000001)
49788,96495,V_16268730202,2,3,2,17070,POINT (-758944.4830000001 -975400.1000000001)
49789,96497,V_15495490203,3,3,2,22321,POINT (-764671.9185335456 -975351.3102375859)
49790,96499,V_15764530301,1,3,2,10459,POINT (-759255.4630000001 -974625.8500000001)
49791,9650,V_15469410101,1,7,6,22237,POINT (-763249.8167307135 -971482.7906661846)
49792,96500,V_15465610201,1,1,2,21151,POINT (-758956.4578546319 -978706.4653213412)
49793,96501,V_16320940101,1,3,6,14680,POINT (-755631.5930000001 -975139.9900000001)
49794,96503,V_15749800101,1,6,2,21352,POINT (-758395.6874517712 -982046.842098353)
49795,96506,V_15465470103,3,1,2,23585,POINT (-758532.8281429879 -972383.179517057)
49796,96507,V_15488900101,1,3,6,20512,POINT (-760358.6048971061 -974521.1332717732)
49797,96507,V_15488900102,2,3,3,21723,POINT (-758146.8122541799 -976194.3187868516)
49798,9651,V_15467160501,1,3,6,24485,POINT (-761792.9858993832 -980644.5535971189)
49799,96510,V_15763990102,2,3,3,22235,POINT (-762624.275295258 -971609.2520000484)
49800,96511,V_16320940101,1,3,6,23164,POINT (-765126.3088581798 -975017.3565690499)
49801,96515,V_15494710204,4,6,2,23533,POINT (-759807.3816256901 -973338.7418016315)
49802,9652,V_15803570102,2,3,2,5423,POINT (-760940.9930000001 -983780.7500000001)
49803,96520,V_15467160401,1,3,6,13557,POINT (-756097.7930000001 -975474.4400000001)
49804,96521,V_15467160501,1,3,6,17294,POINT (-760845.2430000001 -977965.5900000001)
49805,96523,V_15495490203,3,3,2,15601,POINT (-760814.5930000001 -973368.9900000001)
49806,96525,V_16169770102,2,3,6,20502,POINT (-760611.7245049062 -974082.5920542494)
49807,96525,V_16169770103,3,3,2,9244,POINT (-762665.8030000001 -972050.7100000001)
49808,96526,V_16190460301,1,3,3,21862,POINT (-762019.7505922707 -972718.8769171794)
49809,96534,V_15465360102,2,6,2,24379,POINT (-763566.9784732361 -966365.0869425256)
49810,96539,V_16272560202,2,3,3,22541,POINT (-765655.3649733145 -977463.0880386661)
49811,96542,V_16170450101,1,3,2,16832,POINT (-755835.9530000001 -974612.6700000002)
49812,96542,V_16170450102,2,3,3,21423,POINT (-755366.0022431326 -975266.7785148849)
49813,96543,V_16995820303,3,3,2,12757,POINT (-758265.0230000002 -974278.0000000001)
49814,96547,V_15748670101,1,3,6,22157,POINT (-763887.3142386192 -974320.4245755447)
49815,96547,V_15748670103,3,6,3,22257,POINT (-762676.9351259735 -970919.8756049973)
49816,96549,V_16190500101,1,1,6,21721,POINT (-757946.9257547235 -976110.0088263039)
49817,96555,V_15803070401,1,3,6,7771,POINT (-763631.6930000001 -973084.4800000001)
49818,96555,V_15803070402,2,3,3,9527,POINT (-761819.2030000001 -975393.7399890973)
49819,96558,V_16169750103,3,6,3,20519,POINT (-759998.6566163915 -975817.0554142972)
49820,96559,V_15490330201,1,3,6,3807,POINT (-764416.8030000001 -975912.4000000001)
49821,96560,V_15467620202,2,6,2,7872,POINT (-762293.0830000001 -974837.3400000001)
49822,96561,V_15749800101,1,6,2,17352,POINT (-759759.9830000001 -968216.8000000002)
49823,96563,V_15677310202,2,7,2,23513,POINT (-757555.6444589532 -972662.8728947566)
49824,96565,V_15803570102,2,3,2,21551,POINT (-763174.7582766381 -973040.0523745927)
49825,96567,V_16320940101,1,3,6,8732,POINT (-755525.0030000001 -976933.4900000001)
49826,9657,V_16269670401,1,7,6,706,POINT (-759632.7430000001 -973002.4900000001)
49827,9657,V_16269670403,3,3,6,21822,POINT (-758749.1551247983 -974710.8313210638)
49828,96570,V_16269040101,1,3,6,20797,POINT (-762307.2610942557 -975837.7780420741)
49829,96570,V_16269040102,2,3,2,18454,POINT (-761918.5930000001 -976843.9900000001)
49830,96582,V_16269040101,1,3,6,23534,POINT (-759306.0746927512 -971674.8930247511)
49831,96582,V_16269040102,2,3,2,23584,POINT (-758866.7205153633 -972291.3502847245)
49832,96587,V_15981470101,1,6,6,21422,POINT (-756927.2903515736 -975282.0710188905)
49833,96589,V_15764700101,1,3,6,20701,POINT (-760754.8383907427 -976492.7937628236)
49834,96589,V_15764700102,2,3,6,21675,POINT (-758176.3577508563 -975494.0510987577)
49835,96589,V_15764700103,3,3,3,18211,POINT (-756092.3330000001 -974686.5300000001)
49836,9659,V_15469200101,1,6,3,23049,POINT (-768262.3218858842 -971770.4005671325)
49837,96592,V_15507050101,1,3,3,23492,POINT (-757618.7276170508 -974390.8304335069)
49838,96594,V_15467010101,1,3,3,16709,POINT (-759793.6930000001 -974629.9100000001)
49839,96594,V_15467010102,2,3,6,20283,POINT (-760892.1982041458 -977667.4585997736)
49840,96598,V_15495950103,3,6,2,22645,POINT (-767829.7163119829 -974137.2921439282)
49841,966,V_16189860102,2,3,3,24438,POINT (-760053.4936907332 -981808.0835602606)
49842,96601,V_15982480102,2,6,3,8923,POINT (-763422.5930000001 -973282.4500000001)
49843,96602,V_15749800101,1,6,2,24482,POINT (-761101.0597640261 -980566.4902223749)
49844,96604,V_15883650201,1,3,6,4271,POINT (-761232.7530000001 -976264.8100000001)
49845,96607,V_15507050101,1,3,3,23474,POINT (-754499.4303071684 -976478.8187103445)
49846,96608,V_15467160401,1,3,6,23343,POINT (-753524.1449524945 -977912.7334597812)
49847,9661,V_15467160401,1,3,6,23605,POINT (-755050.5543684713 -969406.6660995301)
49848,96616,V_15716590303,3,1,2,17952,POINT (-760748.9930000001 -975385.2400000001)
49849,96617,V_16295240103,3,1,3,20268,POINT (-760916.2679735448 -975104.9589434216)
49850,9662,V_15467160501,1,3,6,22864,POINT (-768787.4555689865 -975289.4585996028)
49851,96620,V_15467010101,1,3,3,4189,POINT (-765214.5330000001 -974978.5599890974)
49852,96620,V_15467010102,2,3,6,22174,POINT (-766504.5322013308 -971841.4339704493)
49853,96623,V_15803070401,1,3,6,22523,POINT (-764189.0030626873 -970894.6400819011)
49854,96623,V_15803070402,2,3,3,22154,POINT (-763954.5720735465 -973932.3792329361)
49855,96624,V_15677310202,2,7,2,22547,POINT (-766235.9508040454 -976882.6817223973)
49856,96625,V_15515130103,3,6,2,24737,POINT (-764987.0368768782 -968772.5686913275)
49857,96626,V_16295240103,3,1,3,6461,POINT (-762314.0630000001 -974965.3300000001)
49858,96631,V_15514910101,1,3,6,14744,POINT (-757732.2730000002 -978122.0500000002)
49859,96632,V_15876490301,1,3,2,22341,POINT (-762218.1219628414 -979662.1530532277)
49860,96633,V_16147480202,2,3,3,23491,POINT (-758494.9865353756 -973035.6681045368)
49861,96638,V_16269620202,2,6,2,21751,POINT (-759586.6526701433 -975682.1870970613)
49862,9664,V_15749190102,2,6,3,8870,POINT (-756594.1230000001 -974402.8400000001)
49863,96648,V_16147140202,2,6,3,3774,POINT (-764674.5930000001 -975843.9900000001)
49864,9665,V_16977300101,1,6,2,9203,POINT (-759418.5930000001 -983222.9900000001)
49865,9665,V_16977300102,2,6,3,7179,POINT (-759020.5930000001 -979985.9900000001)
49866,9665,V_16977300103,3,6,2,22451,POINT (-760046.8595179981 -984048.4842309951)
49867,96652,V_16269670401,1,7,6,9170,POINT (-761782.5930000001 -973612.9900000001)
49868,96652,V_16269670403,3,3,6,18513,POINT (-760199.5930000001 -977284.9900000001)
49869,96653,V_16147480202,2,3,3,22205,POINT (-764937.9566807175 -973016.7843507121)
49870,96655,V_16976740102,2,3,6,23142,POINT (-765163.2049897437 -974702.3022469854)
49871,96655,V_16976740105,5,3,2,22134,POINT (-763460.2871324491 -973334.8344603808)
49872,96659,V_15515130103,3,6,2,23297,POINT (-756063.5035231141 -972408.505529725)
49873,96662,V_16268730202,2,3,2,11769,POINT (-760573.5930000001 -975071.9900000001)
49874,96663,V_15677310202,2,7,2,17949,POINT (-764217.3230000001 -977669.7700000001)
49875,96664,V_15467010101,1,3,3,23412,POINT (-754598.3988923826 -977394.362300174)
49876,96664,V_15467010102,2,3,6,16629,POINT (-758039.0330000001 -977509.3100000001)
49877,96665,V_15495950103,3,6,2,24845,POINT (-756950.2654816788 -981088.8770182022)
49878,96666,V_15514910101,1,3,6,22232,POINT (-762759.9723246914 -971156.6948909364)
49879,96667,V_15514910101,1,3,6,7064,POINT (-763371.5930000001 -973561.9900000001)
49880,96668,V_15803570102,2,3,2,16775,POINT (-760850.0530000001 -974502.7000000001)
49881,96669,V_15694170201,1,7,2,21150,POINT (-758958.0173984377 -977844.4070327942)
49882,96670,V_15465730104,4,3,6,8883,POINT (-760126.8430000001 -968615.3100000001)
49883,96671,V_15469410101,1,7,6,12938,POINT (-759243.5930000001 -974970.9900000001)
49884,96673,V_15876440102,2,6,3,7799,POINT (-761614.0430000001 -972976.4600000001)
49885,96673,V_15876440106,6,6,6,3261,POINT (-761434.7330000001 -969000.2700000001)
49886,96673,V_15876440107,7,6,2,21594,POINT (-762435.7062541425 -973757.8943907014)
49887,96673,V_15876440109,9,1,2,22111,POINT (-763575.495809583 -972494.2699647354)
49888,96673,V_15876440111,11,1,2,22111,POINT (-763575.495809583 -972494.2699647354)
49889,96674,V_15494710204,4,6,2,20584,POINT (-761236.3308792019 -974484.3107051499)
49890,96677,V_15734040102,2,1,6,2576,POINT (-760879.7530000001 -975535.8800000001)
49891,96677,V_15734040103,3,1,3,20243,POINT (-760249.5974639972 -975480.797004809)
49892,96682,V_15495490203,3,3,2,20785,POINT (-762575.8854191273 -974095.4412118573)
49893,96686,V_16989120101,1,5,2,25520,POINT (-752486.7791951377 -983601.6273779301)
49894,96687,V_15514910101,1,3,6,16629,POINT (-758039.0330000001 -977509.3100000001)
49895,96692,V_15465610201,1,1,2,23529,POINT (-759933.1015194445 -973087.3480806007)
49896,96693,V_15749800101,1,6,2,1070,POINT (-761668.1330000001 -977621.0200000001)
49897,96695,V_15468750202,2,3,2,10897,POINT (-758162.6730000001 -975967.5700000001)
49898,96698,V_15466530201,1,3,3,8220,POINT (-755344.0830000001 -971577.3400000001)
49899,967,V_15467010101,1,3,3,16391,POINT (-763507.5930000001 -975949.9900000001)
49900,967,V_15467010102,2,3,6,20276,POINT (-760774.6585896952 -977685.8504989983)
49901,9670,V_15468330101,1,1,3,7712,POINT (-756750.5030000001 -975626.1600000001)
49902,96705,V_16269040101,1,3,6,21826,POINT (-759325.4180326231 -974687.6433719813)
49903,96705,V_16269040102,2,3,2,16628,POINT (-759149.2430000001 -975389.0800000001)
49904,96706,V_15677310202,2,7,2,22541,POINT (-765655.3649733145 -977463.0880386661)
49905,96707,V_15803070401,1,3,6,23639,POINT (-764415.3514555424 -978368.6500189379)
49906,96707,V_15803070402,2,3,3,22322,POINT (-764425.9944262744 -975613.1455957014)
49907,96709,V_15799330102,2,3,3,23593,POINT (-758047.8134617112 -971921.058275005)
49908,96710,V_15467010101,1,3,3,20250,POINT (-761022.6626526205 -975369.0293632725)
49909,96710,V_15467010102,2,3,6,11325,POINT (-760438.4830000001 -973328.2400000001)
49910,96717,V_15922920302,2,1,3,11409,POINT (-760591.9430000001 -974928.5800000001)
49911,96717,V_15922920304,4,8,6,10606,POINT (-758627.5430000001 -975255.3000000002)
49912,96720,V_15750510102,2,6,3,622,POINT (-760203.5930000001 -974905.9900000001)
49913,96720,V_15750510103,3,6,6,5459,POINT (-761307.3630000001 -975587.7200000001)
49914,96721,V_16320940101,1,3,6,23141,POINT (-765830.3122182179 -973378.5836517455)
49915,96724,V_15493850301,1,3,2,20519,POINT (-759998.6566163915 -975817.0554142972)
49916,96726,V_15876490301,1,3,2,22133,POINT (-763546.1619174026 -973548.6782845465)
49917,96727,V_15499870101,1,3,3,20948,POINT (-759516.8396239567 -976638.6719108793)
49918,96735,V_15982400202,2,6,2,20512,POINT (-760358.6048971061 -974521.1332717732)
49919,96736,V_15465720201,1,3,2,21858,POINT (-761887.9042178789 -972530.0237391019)
49920,96737,V_15749460101,1,3,6,6913,POINT (-758338.8030000001 -981186.0500000002)
49921,96737,V_15749460102,2,3,2,21143,POINT (-758453.8516670907 -979237.5164656055)
49922,96737,V_15749460103,3,3,3,7306,POINT (-759275.5930000001 -976610.9900000001)
49923,9674,V_15465730104,4,3,6,21122,POINT (-758149.3263354332 -980091.128281599)
49924,96742,V_16320940101,1,3,6,21395,POINT (-756244.186580508 -975546.4765108865)
49925,96745,V_15749800101,1,6,2,12367,POINT (-752870.8830000001 -979847.6400000001)
49926,96749,V_15491540101,1,3,3,1864,POINT (-761686.9930000001 -975686.1899890974)
49927,96749,V_15491540102,2,1,6,15663,POINT (-761643.5930000001 -974846.9900000001)
49928,96749,V_15491540103,3,1,3,4865,POINT (-761635.4730000001 -973988.3700000001)
49929,96751,V_15495490203,3,3,2,23653,POINT (-763164.7803853105 -978048.0357726758)
49930,96753,V_15515130103,3,6,2,20946,POINT (-759962.9564135456 -977618.0631971168)
49931,96754,V_15465600201,1,6,6,23049,POINT (-768262.3218858842 -971770.4005671325)
49932,96754,V_15465600203,3,6,2,13762,POINT (-761865.1430000002 -982684.6900000001)
49933,96754,V_15465600204,4,6,6,14590,POINT (-757629.2330000001 -978501.7500000001)
49934,96759,V_15769230101,1,3,2,21828,POINT (-759627.4526893153 -974988.3209904681)
49935,96763,V_16147280101,1,3,2,22348,POINT (-762470.0872574948 -978054.8038529188)
49936,96764,V_15749190102,2,6,3,16385,POINT (-761636.5930000001 -974971.9900000001)
49937,96766,V_15875970101,1,6,2,22342,POINT (-762322.3635797846 -978046.1085234603)
49938,96767,V_15496330201,1,6,2,16502,POINT (-758359.5430000001 -980320.0900000001)
49939,96768,V_15982400202,2,6,2,6562,POINT (-763292.5930000001 -975251.9900000001)
49940,96772,V_16441470403,3,3,2,37,POINT (-766378.7530000001 -982899.5000000001)
49941,96772,V_16441470405,5,7,2,22340,POINT (-761574.1442793524 -978060.8983847543)
49942,96777,V_16268730202,2,3,2,12938,POINT (-759243.5930000001 -974970.9900000001)
49943,96783,V_15465720201,1,3,2,23532,POINT (-760132.6809562619 -973153.2415076903)
49944,96788,V_15764530301,1,3,2,17038,POINT (-760845.5030000001 -977323.3500000001)
49945,96789,V_15492550102,2,1,2,24484,POINT (-761815.5909449789 -979307.7868340806)
49946,96792,V_15511640201,1,3,2,24479,POINT (-761414.1177143506 -979884.8428067202)
49947,96799,V_15750510102,2,6,3,15475,POINT (-760358.8930000002 -975292.4100000001)
49948,96799,V_15750510103,3,6,6,20524,POINT (-760106.2965665545 -976090.5763453448)
49949,96802,V_15491600101,1,3,6,142,POINT (-760050.0530000001 -977621.8000000002)
49950,96803,V_16170350201,1,3,3,24479,POINT (-761414.1177143506 -979884.8428067202)
49951,96806,V_16977150202,2,6,3,22419,POINT (-758503.3673840612 -984448.8206272082)
49952,96808,V_15716590303,3,1,2,14607,POINT (-758055.0630000001 -976939.8600000001)
49953,96809,V_15922920302,2,1,3,8227,POINT (-761206.3330000001 -975794.6300000001)
49954,96809,V_15922920304,4,8,6,3988,POINT (-757710.7330000001 -978376.5300000001)
