,PersonID,AgeGroup,JourneyMainMode,LocationID,geometry
15546,97477,1,7,25409,POINT (-755452.7600000016 -974674.4800000004)
15547,97481,1,6,25414,POINT (-756404.3599999994 -975478.2899999991)
15548,97485,1,4,25413,POINT (-756154.5799999982 -975285.2100000009)
15549,97489,1,6,25413,POINT (-756154.5799999982 -975285.2100000009)
15550,100531,1,6,25409,POINT (-755452.7600000016 -974674.4800000004)
15551,100538,1,1,25413,POINT (-756154.5799999982 -975285.2100000009)
15552,104324,1,6,25413,POINT (-756154.5799999982 -975285.2100000009)
15553,107759,1,6,25414,POINT (-756404.3599999994 -975478.2899999991)
15554,111400,1,1,25413,POINT (-756154.5799999982 -975285.2100000009)
15555,111433,1,6,25414,POINT (-756404.3599999994 -975478.2899999991)
15556,115404,1,6,25413,POINT (-756154.5799999982 -975285.2100000009)
15557,22493,1,5,25515,POINT (-749715.7047637518 -974721.5706257264)
15558,45976,1,7,25515,POINT (-749715.7047637518 -974721.5706257264)
15559,63891,1,7,25515,POINT (-749715.7047637518 -974721.5706257264)
15560,97974,1,4,25514,POINT (-747922.7083921542 -980127.5804011462)
15561,111936,1,7,25514,POINT (-747922.7083921542 -980127.5804011462)
15562,115950,1,1,25515,POINT (-749715.7047637518 -974721.5706257264)
15563,5426,5,3,25483,POINT (-767519.2100000009 -973783.1700000018)
15564,25022,5,4,25512,POINT (-769789.5395617186 -971663.4796637116)
15565,38511,5,6,25512,POINT (-769789.5395617186 -971663.4796637116)
15566,43144,5,6,25512,POINT (-769789.5395617186 -971663.4796637116)
15567,64244,7,6,25512,POINT (-769789.5395617186 -971663.4796637116)
15568,75414,5,6,25518,POINT (-769389.7683852003 -972526.7475614351)
15569,75800,4,3,25512,POINT (-769789.5395617186 -971663.4796637116)
15570,75835,4,6,25518,POINT (-769389.7683852003 -972526.7475614351)
15571,87246,8,4,25512,POINT (-769789.5395617186 -971663.4796637116)
15572,13054,5,3,25409,POINT (-755452.7600000016 -974674.4800000004)
15573,24727,6,3,25460,POINT (-759785.1000000015 -974621.9200000018)
15574,37477,5,1,25409,POINT (-755452.7600000016 -974674.4800000004)
15575,99107,7,8,25409,POINT (-755452.7600000016 -974674.4800000004)
15576,5452,4,7,25436,POINT (-760267.8999999985 -980273.5100000016)
15577,14563,5,6,25404,POINT (-763993.0899999999 -977688.8000000007)
15578,26503,5,3,25436,POINT (-760267.8999999985 -980273.5100000016)
15579,42830,8,6,25436,POINT (-760267.8999999985 -980273.5100000016)
15580,59255,8,7,25510,POINT (-759313.6486333433 -984887.2479863492)
15581,76650,5,3,25436,POINT (-760267.8999999985 -980273.5100000016)
15582,82262,7,6,25510,POINT (-759313.6486333433 -984887.2479863492)
15583,102327,4,7,25443,POINT (-760937.8099999987 -977224.3500000015)
15584,109534,4,3,25436,POINT (-760267.8999999985 -980273.5100000016)
15585,13828,7,6,25406,POINT (-763968.9699999988 -977787.629999999)
15586,32786,7,3,25429,POINT (-762631.2600000016 -975125.6799999997)
15587,33398,7,1,25406,POINT (-763968.9699999988 -977787.629999999)
15588,39593,7,3,25406,POINT (-763968.9699999988 -977787.629999999)
15589,46882,7,7,25406,POINT (-763968.9699999988 -977787.629999999)
15590,48328,7,2,25406,POINT (-763968.9699999988 -977787.629999999)
15591,50096,7,6,25404,POINT (-763993.0899999999 -977688.8000000007)
15592,65461,7,5,25404,POINT (-763993.0899999999 -977688.8000000007)
15593,66352,7,7,25406,POINT (-763968.9699999988 -977787.629999999)
15594,67287,7,3,25406,POINT (-763968.9699999988 -977787.629999999)
15595,71377,7,6,25404,POINT (-763993.0899999999 -977688.8000000007)
15596,76173,7,6,25445,POINT (-760871.1600000001 -975527.8900000006)
15597,80419,7,3,25406,POINT (-763968.9699999988 -977787.629999999)
15598,82930,7,3,25404,POINT (-763993.0899999999 -977688.8000000007)
15599,105841,7,3,25418,POINT (-764036.2600000016 -976075.4200000018)
15600,109363,7,3,25423,POINT (-761918.9100000001 -975110.4200000018)
15601,58166,4,5,25482,POINT (-761901.5899999999 -983338.4899999984)
15602,111865,4,4,25476,POINT (-760306.8599999994 -977819.3900000006)
15603,6576,7,3,25519,POINT (-765847.7617578638 -983711.3343551692)
15604,9301,5,3,25519,POINT (-765847.7617578638 -983711.3343551692)
15605,37989,7,7,25519,POINT (-765847.7617578638 -983711.3343551692)
15606,48576,4,4,25519,POINT (-765847.7617578638 -983711.3343551692)
15607,51892,7,7,25519,POINT (-765847.7617578638 -983711.3343551692)
15608,65219,5,4,25509,POINT (-764241.7492774815 -984428.2206888996)
15609,100603,5,6,25519,POINT (-765847.7617578638 -983711.3343551692)
15610,115430,5,3,25509,POINT (-764241.7492774815 -984428.2206888996)
15611,7026,7,6,25506,POINT (-753004.6728449813 -983602.2008918651)
15612,29304,5,5,25506,POINT (-753004.6728449813 -983602.2008918651)
15613,31106,5,6,25506,POINT (-753004.6728449813 -983602.2008918651)
15614,41652,6,4,25514,POINT (-747922.7083921542 -980127.5804011462)
15615,55719,5,6,25506,POINT (-753004.6728449813 -983602.2008918651)
15616,60020,8,4,25520,POINT (-752486.7791951377 -983601.6273779301)
15617,62608,8,6,25514,POINT (-747922.7083921542 -980127.5804011462)
15618,75611,7,4,25514,POINT (-747922.7083921542 -980127.5804011462)
15619,16385,7,1,25483,POINT (-767519.2100000009 -973783.1700000018)
15620,27660,7,7,25484,POINT (-767827.6000000015 -973131.25)
15621,34333,7,4,25512,POINT (-769789.5395617186 -971663.4796637116)
15622,40466,7,6,25483,POINT (-767519.2100000009 -973783.1700000018)
15623,42313,7,3,25484,POINT (-767827.6000000015 -973131.25)
15624,74767,7,3,25483,POINT (-767519.2100000009 -973783.1700000018)
15625,74797,7,6,25484,POINT (-767827.6000000015 -973131.25)
15626,75323,7,3,25484,POINT (-767827.6000000015 -973131.25)
15627,79129,7,6,25484,POINT (-767827.6000000015 -973131.25)
15628,10640,7,6,25486,POINT (-767462.879999999 -970908.3200000003)
15629,21540,7,6,25486,POINT (-767462.879999999 -970908.3200000003)
15630,23218,7,6,25485,POINT (-767381.8900000006 -970784.7300000004)
15631,23880,7,3,25486,POINT (-767462.879999999 -970908.3200000003)
15632,23957,7,7,25485,POINT (-767381.8900000006 -970784.7300000004)
15633,23963,7,4,25486,POINT (-767462.879999999 -970908.3200000003)
15634,29556,7,5,25416,POINT (-762655.0899999999 -972672.0300000012)
15635,30014,7,1,25483,POINT (-767519.2100000009 -973783.1700000018)
15636,33120,7,6,25483,POINT (-767519.2100000009 -973783.1700000018)
15637,33269,7,6,25486,POINT (-767462.879999999 -970908.3200000003)
15638,33299,7,3,25486,POINT (-767462.879999999 -970908.3200000003)
15639,34034,7,6,25483,POINT (-767519.2100000009 -973783.1700000018)
15640,34044,7,6,25485,POINT (-767381.8900000006 -970784.7300000004)
15641,34492,7,6,25487,POINT (-767638.8500000015 -970855.0700000003)
15642,41494,7,1,25486,POINT (-767462.879999999 -970908.3200000003)
15643,43928,7,4,25485,POINT (-767381.8900000006 -970784.7300000004)
15644,48529,7,6,25486,POINT (-767462.879999999 -970908.3200000003)
15645,58976,7,6,25486,POINT (-767462.879999999 -970908.3200000003)
15646,71548,7,6,25486,POINT (-767462.879999999 -970908.3200000003)
15647,72488,7,4,25483,POINT (-767519.2100000009 -973783.1700000018)
15648,76577,7,4,25485,POINT (-767381.8900000006 -970784.7300000004)
15649,81593,7,6,25483,POINT (-767519.2100000009 -973783.1700000018)
15650,82000,7,6,25483,POINT (-767519.2100000009 -973783.1700000018)
15651,89223,7,3,25486,POINT (-767462.879999999 -970908.3200000003)
15652,92912,7,1,25484,POINT (-767827.6000000015 -973131.25)
15653,8153,5,1,25469,POINT (-759247.1499999985 -974774.7699999996)
15654,56325,5,6,25480,POINT (-760047.870000001 -968415.129999999)
15655,60194,5,6,25471,POINT (-758649.629999999 -975203.3099999987)
15656,115765,5,6,25469,POINT (-759247.1499999985 -974774.7699999996)
15657,71443,5,4,25489,POINT (-759055.0899999999 -965167.4600000009)
15658,75398,5,7,25490,POINT (-759211.0199999996 -965540.8399999999)
15659,76097,5,3,25489,POINT (-759055.0899999999 -965167.4600000009)
15660,100940,4,1,25490,POINT (-759211.0199999996 -965540.8399999999)
15661,101032,4,5,25517,POINT (-749274.796904276 -974111.0258587636)
15662,89021,5,4,25493,POINT (-755713.1799999997 -979906.120000001)
15663,104709,5,6,25417,POINT (-756029.1099999994 -976525.3099999987)
15664,58885,4,6,25499,POINT (-759888 -962019)
15665,91017,5,6,25504,POINT (-768777.1361738258 -961219.2367036177)
15666,104162,4,4,25499,POINT (-759888 -962019)
15667,9146,7,5,25492,POINT (-751522.7600000016 -976141.5100000016)
15668,22614,7,1,25415,POINT (-755932.7699999996 -975168.2300000004)
15669,34848,7,6,25517,POINT (-749274.796904276 -974111.0258587636)
15670,41553,7,6,25492,POINT (-751522.7600000016 -976141.5100000016)
15671,41777,7,1,25492,POINT (-751522.7600000016 -976141.5100000016)
15672,51610,7,1,25492,POINT (-751522.7600000016 -976141.5100000016)
15673,63746,7,7,25495,POINT (-752652.870000001 -976166.2899999991)
15674,64936,7,6,25492,POINT (-751522.7600000016 -976141.5100000016)
15675,65237,7,6,25503,POINT (-753533.9200000018 -976668.6000000015)
15676,69298,7,5,25414,POINT (-756404.3599999994 -975478.2899999991)
15677,70383,7,8,25492,POINT (-751522.7600000016 -976141.5100000016)
15678,75820,7,6,25470,POINT (-757965.5899999999 -975633.120000001)
15679,84442,7,1,25409,POINT (-755452.7600000016 -974674.4800000004)
15680,92991,7,5,25409,POINT (-755452.7600000016 -974674.4800000004)
15681,111322,7,3,25503,POINT (-753533.9200000018 -976668.6000000015)
15682,7238,5,5,25496,POINT (-767574 -981164)
15683,16808,4,4,25497,POINT (-767576.3599999994 -981272.3299999982)
15684,28606,5,6,25497,POINT (-767576.3599999994 -981272.3299999982)
15685,36139,5,7,25497,POINT (-767576.3599999994 -981272.3299999982)
15686,75311,5,7,25497,POINT (-767576.3599999994 -981272.3299999982)
15687,100743,4,3,25497,POINT (-767576.3599999994 -981272.3299999982)
15688,104473,5,6,25511,POINT (-767016.9344546151 -982602.6758276292)
15689,107927,5,6,25497,POINT (-767576.3599999994 -981272.3299999982)
15690,58512,5,6,25493,POINT (-755713.1799999997 -979906.120000001)
15691,111885,8,4,25506,POINT (-753004.6728449813 -983602.2008918651)
15692,64475,5,6,25487,POINT (-767638.8500000015 -970855.0700000003)
15693,94017,5,6,25485,POINT (-767381.8900000006 -970784.7300000004)
15694,48561,4,7,25500,POINT (-759440 -962549)
15695,87014,5,1,25500,POINT (-759440 -962549)
15696,11085,7,6,25492,POINT (-751522.7600000016 -976141.5100000016)
15697,34237,7,6,25479,POINT (-759228.3200000003 -976824.620000001)
15698,37350,7,4,25503,POINT (-753533.9200000018 -976668.6000000015)
15699,41447,7,4,25410,POINT (-755333.2199999988 -974591.5199999996)
15700,41473,7,1,25409,POINT (-755452.7600000016 -974674.4800000004)
15701,44426,7,4,25503,POINT (-753533.9200000018 -976668.6000000015)
15702,45347,7,4,25469,POINT (-759247.1499999985 -974774.7699999996)
15703,63879,7,6,25503,POINT (-753533.9200000018 -976668.6000000015)
15704,85613,7,6,25495,POINT (-752652.870000001 -976166.2899999991)
15705,28605,4,4,25503,POINT (-753533.9200000018 -976668.6000000015)
15706,36280,5,4,25492,POINT (-751522.7600000016 -976141.5100000016)
15707,63890,4,4,25514,POINT (-747922.7083921542 -980127.5804011462)
15708,66925,5,6,25492,POINT (-751522.7600000016 -976141.5100000016)
15709,115956,5,7,25492,POINT (-751522.7600000016 -976141.5100000016)
15710,1990,1,7,25512,POINT (-769789.5395617186 -971663.4796637116)
15711,34345,1,3,25483,POINT (-767519.2100000009 -973783.1700000018)
15712,49972,1,3,25512,POINT (-769789.5395617186 -971663.4796637116)
15713,58957,1,3,25512,POINT (-769789.5395617186 -971663.4796637116)
15714,75413,1,6,25512,POINT (-769789.5395617186 -971663.4796637116)
15715,94988,1,6,25434,POINT (-763675.8000000007 -973183.25)
15716,95928,1,3,25512,POINT (-769789.5395617186 -971663.4796637116)
15717,101940,1,6,25483,POINT (-767519.2100000009 -973783.1700000018)
15718,102321,1,6,25518,POINT (-769389.7683852003 -972526.7475614351)
15719,104949,1,7,25483,POINT (-767519.2100000009 -973783.1700000018)
15720,105064,1,6,25512,POINT (-769789.5395617186 -971663.4796637116)
15721,105677,1,4,25512,POINT (-769789.5395617186 -971663.4796637116)
15722,105939,1,3,25512,POINT (-769789.5395617186 -971663.4796637116)
15723,109514,1,4,25483,POINT (-767519.2100000009 -973783.1700000018)
15724,109515,1,7,25512,POINT (-769789.5395617186 -971663.4796637116)
15725,112101,1,6,25483,POINT (-767519.2100000009 -973783.1700000018)
15726,113019,1,6,25512,POINT (-769789.5395617186 -971663.4796637116)
15727,113224,1,6,25483,POINT (-767519.2100000009 -973783.1700000018)
15728,113225,1,3,25512,POINT (-769789.5395617186 -971663.4796637116)
15729,97995,1,6,25410,POINT (-755333.2199999988 -974591.5199999996)
15730,98305,1,6,25410,POINT (-755333.2199999988 -974591.5199999996)
15731,101260,1,1,25410,POINT (-755333.2199999988 -974591.5199999996)
15732,109556,1,4,25410,POINT (-755333.2199999988 -974591.5199999996)
15733,92516,1,3,25436,POINT (-760267.8999999985 -980273.5100000016)
15734,95233,1,4,25406,POINT (-763968.9699999988 -977787.629999999)
15735,95661,1,6,25476,POINT (-760306.8599999994 -977819.3900000006)
15736,98722,1,6,25510,POINT (-759313.6486333433 -984887.2479863492)
15737,99097,1,3,25476,POINT (-760306.8599999994 -977819.3900000006)
15738,102040,1,3,25476,POINT (-760306.8599999994 -977819.3900000006)
15739,102328,1,6,25436,POINT (-760267.8999999985 -980273.5100000016)
15740,102329,1,6,25436,POINT (-760267.8999999985 -980273.5100000016)
15741,105322,1,3,25436,POINT (-760267.8999999985 -980273.5100000016)
15742,105619,1,7,25436,POINT (-760267.8999999985 -980273.5100000016)
15743,112066,1,4,25436,POINT (-760267.8999999985 -980273.5100000016)
15744,113231,1,3,25406,POINT (-763968.9699999988 -977787.629999999)
15745,19384,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15746,20770,1,1,25406,POINT (-763968.9699999988 -977787.629999999)
15747,26456,1,1,25428,POINT (-762328.870000001 -974568.2300000004)
15748,26457,1,1,25483,POINT (-767519.2100000009 -973783.1700000018)
15749,27562,1,6,25428,POINT (-762328.870000001 -974568.2300000004)
15750,31111,1,3,25451,POINT (-761524.9200000018 -974885.1600000001)
15751,32725,1,7,25419,POINT (-763800.4200000018 -976269.6499999985)
15752,33367,1,3,25420,POINT (-764410.5 -975349.6400000006)
15753,33397,1,7,25406,POINT (-763968.9699999988 -977787.629999999)
15754,33930,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15755,37941,1,3,25429,POINT (-762631.2600000016 -975125.6799999997)
15756,39428,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15757,40296,1,1,25419,POINT (-763800.4200000018 -976269.6499999985)
15758,45392,1,1,25451,POINT (-761524.9200000018 -974885.1600000001)
15759,50170,1,3,25420,POINT (-764410.5 -975349.6400000006)
15760,51918,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15761,52061,1,6,25420,POINT (-764410.5 -975349.6400000006)
15762,54175,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15763,56735,1,7,25420,POINT (-764410.5 -975349.6400000006)
15764,57401,1,3,25406,POINT (-763968.9699999988 -977787.629999999)
15765,59117,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15766,59190,1,3,25406,POINT (-763968.9699999988 -977787.629999999)
15767,63156,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15768,63197,1,4,25419,POINT (-763800.4200000018 -976269.6499999985)
15769,63994,1,7,25406,POINT (-763968.9699999988 -977787.629999999)
15770,64101,1,1,25419,POINT (-763800.4200000018 -976269.6499999985)
15771,66000,1,5,25443,POINT (-760937.8099999987 -977224.3500000015)
15772,70435,1,1,25419,POINT (-763800.4200000018 -976269.6499999985)
15773,77422,1,7,25419,POINT (-763800.4200000018 -976269.6499999985)
15774,82822,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15775,86046,1,6,25406,POINT (-763968.9699999988 -977787.629999999)
15776,89645,1,4,25473,POINT (-758983.4299999997 -975362.9699999988)
15777,90565,1,4,25419,POINT (-763800.4200000018 -976269.6499999985)
15778,90619,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15779,90718,1,7,25443,POINT (-760937.8099999987 -977224.3500000015)
15780,90894,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15781,91048,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15782,91130,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15783,91217,1,5,25419,POINT (-763800.4200000018 -976269.6499999985)
15784,91531,1,3,25438,POINT (-760579.0899999999 -975920.4600000009)
15785,91945,1,1,25419,POINT (-763800.4200000018 -976269.6499999985)
15786,91993,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15787,92118,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15788,92643,1,1,25420,POINT (-764410.5 -975349.6400000006)
15789,94756,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15790,94764,1,6,25429,POINT (-762631.2600000016 -975125.6799999997)
15791,94767,1,4,25448,POINT (-760659.7300000004 -974968.5899999999)
15792,94794,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15793,94859,1,5,25406,POINT (-763968.9699999988 -977787.629999999)
15794,94940,1,7,25419,POINT (-763800.4200000018 -976269.6499999985)
15795,94952,1,1,25419,POINT (-763800.4200000018 -976269.6499999985)
15796,94997,1,4,25406,POINT (-763968.9699999988 -977787.629999999)
15797,95083,1,1,25419,POINT (-763800.4200000018 -976269.6499999985)
15798,95147,1,7,25406,POINT (-763968.9699999988 -977787.629999999)
15799,95175,1,5,25420,POINT (-764410.5 -975349.6400000006)
15800,95181,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15801,95202,1,3,25441,POINT (-760895.5899999999 -975637.6499999985)
15802,95210,1,5,25473,POINT (-758983.4299999997 -975362.9699999988)
15803,95392,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15804,95524,1,3,25406,POINT (-763968.9699999988 -977787.629999999)
15805,95605,1,6,25406,POINT (-763968.9699999988 -977787.629999999)
15806,95629,1,7,25428,POINT (-762328.870000001 -974568.2300000004)
15807,95718,1,4,25443,POINT (-760937.8099999987 -977224.3500000015)
15808,95843,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15809,95860,1,1,25406,POINT (-763968.9699999988 -977787.629999999)
15810,95873,1,3,25406,POINT (-763968.9699999988 -977787.629999999)
15811,95898,1,4,25419,POINT (-763800.4200000018 -976269.6499999985)
15812,98120,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15813,98291,1,3,25406,POINT (-763968.9699999988 -977787.629999999)
15814,98325,1,3,25406,POINT (-763968.9699999988 -977787.629999999)
15815,98328,1,3,25438,POINT (-760579.0899999999 -975920.4600000009)
15816,98391,1,3,25476,POINT (-760306.8599999994 -977819.3900000006)
15817,98559,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15818,98647,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15819,98823,1,3,25406,POINT (-763968.9699999988 -977787.629999999)
15820,98925,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15821,98934,1,3,25420,POINT (-764410.5 -975349.6400000006)
15822,98964,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15823,98972,1,6,25406,POINT (-763968.9699999988 -977787.629999999)
15824,98973,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15825,99003,1,6,25406,POINT (-763968.9699999988 -977787.629999999)
15826,99032,1,3,25406,POINT (-763968.9699999988 -977787.629999999)
15827,99041,1,6,25420,POINT (-764410.5 -975349.6400000006)
15828,101110,1,3,25406,POINT (-763968.9699999988 -977787.629999999)
15829,101343,1,4,25419,POINT (-763800.4200000018 -976269.6499999985)
15830,101361,1,5,25406,POINT (-763968.9699999988 -977787.629999999)
15831,101534,1,6,25406,POINT (-763968.9699999988 -977787.629999999)
15832,101738,1,6,25406,POINT (-763968.9699999988 -977787.629999999)
15833,101813,1,6,25406,POINT (-763968.9699999988 -977787.629999999)
15834,101828,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15835,101841,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15836,101849,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15837,102000,1,3,25447,POINT (-760477.5500000007 -975402.6999999993)
15838,102095,1,5,25406,POINT (-763968.9699999988 -977787.629999999)
15839,102122,1,6,25420,POINT (-764410.5 -975349.6400000006)
15840,102142,1,3,25406,POINT (-763968.9699999988 -977787.629999999)
15841,102153,1,4,25419,POINT (-763800.4200000018 -976269.6499999985)
15842,102161,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15843,102163,1,6,25476,POINT (-760306.8599999994 -977819.3900000006)
15844,102170,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15845,102189,1,6,25406,POINT (-763968.9699999988 -977787.629999999)
15846,102204,1,1,25478,POINT (-760508.5500000007 -977176.4100000001)
15847,102209,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15848,102213,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15849,102225,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15850,102236,1,4,25475,POINT (-759820.8000000007 -977539.870000001)
15851,102283,1,6,25476,POINT (-760306.8599999994 -977819.3900000006)
15852,102287,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15853,102308,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15854,104815,1,3,25429,POINT (-762631.2600000016 -975125.6799999997)
15855,104842,1,3,25429,POINT (-762631.2600000016 -975125.6799999997)
15856,104869,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15857,104900,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15858,104916,1,4,25419,POINT (-763800.4200000018 -976269.6499999985)
15859,104953,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15860,105084,1,1,25419,POINT (-763800.4200000018 -976269.6499999985)
15861,105185,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15862,105273,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15863,105326,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15864,105349,1,5,25419,POINT (-763800.4200000018 -976269.6499999985)
15865,105485,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15866,105505,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15867,105634,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15868,105710,1,7,25419,POINT (-763800.4200000018 -976269.6499999985)
15869,105742,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15870,105763,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15871,105772,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15872,105782,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15873,105783,1,1,25419,POINT (-763800.4200000018 -976269.6499999985)
15874,105787,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15875,105799,1,4,25428,POINT (-762328.870000001 -974568.2300000004)
15876,105812,1,5,25419,POINT (-763800.4200000018 -976269.6499999985)
15877,105822,1,3,25429,POINT (-762631.2600000016 -975125.6799999997)
15878,105824,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15879,105828,1,1,25429,POINT (-762631.2600000016 -975125.6799999997)
15880,105839,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15881,105845,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15882,105848,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15883,105858,1,6,25476,POINT (-760306.8599999994 -977819.3900000006)
15884,105877,1,3,25420,POINT (-764410.5 -975349.6400000006)
15885,105885,1,3,25516,POINT (-768729.8056178002 -980119.8163922421)
15886,105890,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15887,105892,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15888,105896,1,3,25420,POINT (-764410.5 -975349.6400000006)
15889,105897,1,7,25419,POINT (-763800.4200000018 -976269.6499999985)
15890,105900,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15891,105908,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15892,105923,1,2,25419,POINT (-763800.4200000018 -976269.6499999985)
15893,108392,1,4,25419,POINT (-763800.4200000018 -976269.6499999985)
15894,108460,1,1,25419,POINT (-763800.4200000018 -976269.6499999985)
15895,108474,1,3,25420,POINT (-764410.5 -975349.6400000006)
15896,108528,1,5,25419,POINT (-763800.4200000018 -976269.6499999985)
15897,108539,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15898,108549,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15899,108669,1,6,25483,POINT (-767519.2100000009 -973783.1700000018)
15900,108786,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15901,108809,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15902,108853,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15903,108895,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15904,108907,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15905,108927,1,6,25438,POINT (-760579.0899999999 -975920.4600000009)
15906,108928,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15907,109083,1,1,25419,POINT (-763800.4200000018 -976269.6499999985)
15908,109159,1,7,25419,POINT (-763800.4200000018 -976269.6499999985)
15909,109167,1,1,25419,POINT (-763800.4200000018 -976269.6499999985)
15910,109187,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15911,109265,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15912,109270,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15913,109291,1,3,25428,POINT (-762328.870000001 -974568.2300000004)
15914,109301,1,1,25419,POINT (-763800.4200000018 -976269.6499999985)
15915,109319,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15916,109326,1,6,25447,POINT (-760477.5500000007 -975402.6999999993)
15917,109332,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15918,109338,1,6,25428,POINT (-762328.870000001 -974568.2300000004)
15919,109353,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15920,109355,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15921,109359,1,1,25419,POINT (-763800.4200000018 -976269.6499999985)
15922,109401,1,5,25419,POINT (-763800.4200000018 -976269.6499999985)
15923,109422,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15924,109445,1,6,25429,POINT (-762631.2600000016 -975125.6799999997)
15925,109456,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15926,109481,1,6,25429,POINT (-762631.2600000016 -975125.6799999997)
15927,112016,1,6,25460,POINT (-759785.1000000015 -974621.9200000018)
15928,112057,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15929,112130,1,5,25429,POINT (-762631.2600000016 -975125.6799999997)
15930,112146,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15931,112216,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15932,112247,1,3,25419,POINT (-763800.4200000018 -976269.6499999985)
15933,112260,1,3,25420,POINT (-764410.5 -975349.6400000006)
15934,112585,1,5,25497,POINT (-767576.3599999994 -981272.3299999982)
15935,112732,1,7,25419,POINT (-763800.4200000018 -976269.6499999985)
15936,112779,1,6,25419,POINT (-763800.4200000018 -976269.6499999985)
15937,112853,1,7,25441,POINT (-760895.5899999999 -975637.6499999985)
