,PersonID,Weight,AgeGroup,Gender,Education,ActivityCzechiaHTS,TownSize,TownCode,RegionCode,DistrictCode,JourneyMainMode,DeclaredJourneyTime,PrimaryLocRelationHome,PrimaryLocTownCode,PrimaryLocDistrictCode,PrimaryLocStateName,PrimaryLocCrowFliesTripDist,HasWorkTrip,HasEducationTrip,FlexibleHours,AvailCar,AvailBike,DrivingLicense,PtSubscription
8514,CZ3835,0.483829217,7,2,3,6,8,,CZ051,5105,3,1,88,,5105,Česko,0.0,False,False,99,0,1,0,1
8515,CZ3836,0.716476682,5,2,2,1,4,,CZ071,7106,6,2,3,,5314,Česko,70260.0,True,False,1,1,1,1,0
8516,CZ3837,1.066141179,6,1,2,1,4,,CZ071,7106,1,2,1,,7106,Česko,897.009577346084,True,False,1,1,1,1,0
8517,CZ3838,0.752272394,1,1,1,3,4,,CZ071,7106,1,1,1,,7106,Česko,537.224754484281,False,True,99,1,1,0,0
8518,CZ3839,0.752272394,1,1,1,3,4,,CZ071,7106,1,1,1,,7106,Česko,537.224754484281,False,True,99,1,1,0,0
8519,CZ3841,1.191676075,7,1,4,2,6,,CZ064,6219,4,5,2,,6216,Česko,41660.0,True,False,1,1,0,1,0
8520,CZ3842,1.184643565,3,1,2,1,2,,CZ052,5208,4,1,2,,5213,Česko,2441.06195147651,True,False,1,1,0,0,0
8521,CZ3843,0.839737293,5,2,2,1,2,,CZ052,5208,7,2,1,,5208,Česko,4014.2950433578903,True,False,1,1,0,0,0
8522,CZ3845,0.783283009,1,2,1,3,6,,CZ051,5101,1,2,1,,5101,Česko,1621.13227884305,False,True,99,1,1,0,0
8523,CZ3846,0.881159338,3,2,1,1,6,,CZ051,5101,1,1,88,,5101,Česko,0.0,False,False,1,1,0,0,0
8524,CZ3847,1.605315878,4,1,2,1,6,,CZ051,5101,6,2,2,,5106,Česko,7238.535351503981,True,False,1,1,1,1,0
8525,CZ385,0.921319364,4,1,2,1,8,,CZ080,8119,3,2,1,,8119,Česko,1757.0671943698399,True,False,1,1,1,1,1
8526,CZ3850,0.899265339,4,2,4,1,5,,CZ042,4204,6,1,1,,4204,Česko,596.463899500121,True,False,2,1,1,1,0
8527,CZ3851,0.921319364,4,1,2,1,5,,CZ042,4204,7,2,1,,4204,Česko,1110.0,True,False,2,1,1,1,0
8528,CZ3852,0.990411691,7,1,2,6,6,,CZ042,4202,1,1,88,,4202,Česko,0.0,False,False,99,0,0,1,0
8529,CZ3853,0.767168907,7,2,2,6,6,,CZ042,4202,1,1,88,,4202,Česko,0.0,False,False,99,0,0,0,0
8530,CZ3855,0.921319364,4,1,2,1,8,,CZ032,3209,6,1,1,,3209,Česko,2678.98575081045,True,False,1,1,0,1,0
8531,CZ3856,0.783283009,1,2,1,3,8,,CZ010,1100,1,2,88,,1100,Česko,0.0,False,False,99,1,0,0,1
8532,CZ3857,0.898303635,4,2,2,1,8,,CZ010,1100,1,1,1,,1100,Česko,870.949809846971,True,False,1,1,0,1,1
8533,CZ3859,0.921319364,4,1,2,1,4,,CZ042,4205,6,2,3,,2114,Česko,13192.2260992993,True,False,1,1,1,1,1
8534,CZ3863,0.752272394,1,1,1,3,6,,CZ042,4203,1,1,6,,4203,Česko,302.59447166348605,False,True,99,0,0,0,0
8535,CZ3864,1.835472994,5,2,1,1,6,,CZ042,4203,6,1,88,,4203,Česko,0.0,False,False,1,1,0,1,0
8536,CZ3865,4.429100576,6,1,2,12,6,,CZ042,4203,7,2,2,,4206,Česko,20195.8924768892,True,False,99,0,0,0,0
8537,CZ3866,4.299462515,3,1,2,12,6,,CZ042,4203,1,3,88,,4203,Česko,0.0,False,False,99,0,0,1,0
8538,CZ3868,0.96329053,4,1,4,1,8,,CZ010,1100,1,1,6,,1100,Česko,1000.0,True,False,1,1,1,1,0
8539,CZ3871,1.01053916,6,1,4,1,8,,CZ010,1100,3,2,1,,1100,Česko,5483.77109647879,True,False,1,1,0,1,1
8540,CZ3872,0.645630363,5,2,4,1,8,,CZ010,1100,3,2,1,,1100,Česko,6021.84460991697,True,False,1,1,0,0,1
8541,CZ3873,2.613142012,3,1,4,3,8,,CZ010,1100,3,2,88,,1100,Česko,0.0,False,False,99,1,0,1,1
8542,CZ3874,0.716476682,5,2,2,1,8,,CZ010,1100,1,2,1,,1100,Česko,1978.80876365324,True,False,1,1,1,1,1
8543,CZ3875,0.653980951,6,1,2,1,8,,CZ010,1100,6,3,3,,2101,Česko,50510.0925445739,True,False,1,1,1,1,1
8544,CZ3878,0.898303635,4,2,2,1,8,,CZ010,1100,3,2,3,,8117,Česko,374200.0,True,False,1,0,0,1,1
8545,CZ3879,0.921319364,4,1,2,1,8,,CZ010,1100,3,2,1,,1100,Česko,4114.13865918309,True,False,1,0,0,1,1
8546,CZ3885,1.275111705,7,1,4,6,8,,CZ010,1100,6,3,88,,1100,Česko,0.0,False,False,99,1,1,1,0
8547,CZ3886,0.483480007,6,2,3,6,8,,CZ010,1100,7,3,88,,1100,Česko,0.0,False,False,99,1,1,1,0
8548,CZ3887,0.517469231,8,2,2,6,8,,CZ010,1100,3,3,88,,1100,Česko,0.0,False,False,99,0,0,0,0
8549,CZ3889,0.898303635,4,2,2,1,6,,CZ042,4203,6,6,88,,4203,Česko,0.0,False,False,1,0,1,1,0
8550,CZ389,0.716476682,5,2,2,1,4,,CZ051,5108,6,1,1,,5108,Česko,444.863412458751,True,False,1,1,1,1,0
8551,CZ3892,1.007548175,7,1,2,2,1,,CZ020,2102,6,3,88,,2102,Česko,0.0,False,False,1,1,0,1,0
8552,CZ3893,1.605315878,4,1,2,1,1,,CZ020,2102,6,4,3,,1100,Česko,41980.0,True,False,2,1,1,1,0
8553,CZ3896,1.066141179,6,1,2,1,7,,CZ042,4209,1,6,88,,4209,Česko,0.0,False,False,1,0,1,1,0
8554,CZ39,0.752272394,1,1,1,3,8,,CZ080,8119,1,1,1,,8119,Česko,317.262214748221,False,True,99,0,1,0,1
8555,CZ390,0.956728876,5,1,2,1,4,,CZ051,5108,6,1,88,,5108,Česko,0.0,False,False,1,1,1,1,0
8556,CZ3901,0.716476682,5,2,2,1,6,,CZ042,4203,4,6,3,,1100,Česko,104650.0,True,False,1,0,0,1,0
8557,CZ3902,0.39560403,3,1,1,3,6,,CZ042,4203,3,2,1,,4203,Česko,4347.28857456183,False,True,99,0,0,0,0
8558,CZ3903,0.699774328,8,1,2,6,8,,CZ010,1100,6,1,88,,1100,Česko,0.0,False,False,99,1,0,1,0
8559,CZ3904,0.517469231,8,2,2,6,8,,CZ010,1100,7,1,88,,1100,Česko,0.0,False,False,99,1,0,1,0
8560,CZ3905,1.911637687,8,2,1,6,6,,CZ042,4203,3,2,88,,4203,Česko,0.0,False,False,99,0,0,0,0
8561,CZ3906,0.672283652,4,2,3,1,6,,CZ042,4203,1,1,1,,4203,Česko,569.345907259843,True,False,2,1,0,1,0
8562,CZ3907,0.921319364,4,1,2,1,6,,CZ042,4203,6,1,1,,4203,Česko,2978.7205162221603,True,False,1,1,0,1,0
8563,CZ3908,1.93564073,7,2,1,6,5,,CZ020,2124,3,1,88,,2124,Česko,0.0,False,False,99,1,0,0,0
8564,CZ3909,0.583812885,8,1,2,6,5,,CZ020,2124,3,1,88,,2124,Česko,0.0,False,False,99,1,0,1,0
8565,CZ391,0.653980951,6,1,2,1,1,,CZ063,6104,6,1,1,,6104,Česko,9034.35491885364,True,False,1,1,1,1,0
8566,CZ3910,0.653980951,6,1,2,1,7,,CZ020,2109,6,2,3,,1100,Česko,16848.1402092611,True,False,1,1,1,1,0
8567,CZ3911,0.716476682,5,2,2,1,7,,CZ020,2109,6,1,1,,2109,Česko,5018.85784382269,True,False,1,1,1,1,0
8568,CZ3914,0.767168907,7,2,2,6,6,,CZ042,4206,3,2,88,,4206,Česko,0.0,False,False,99,0,0,0,0
8569,CZ3915,1.525603314,4,1,1,1,6,,CZ042,4206,3,2,1,,4206,Česko,5674.98883722914,True,False,1,0,0,0,1
8570,CZ3916,1.22657516,4,2,1,12,6,,CZ042,4206,1,1,88,,4206,Česko,0.0,False,False,99,0,0,0,0
8571,CZ3917,0.752272394,1,1,1,3,6,,CZ042,4206,1,1,1,,4206,Česko,3100.0,False,True,99,0,0,0,0
8572,CZ3918,0.752272394,1,1,1,3,6,,CZ042,4206,1,1,1,,4206,Česko,3100.0,False,True,99,0,0,0,0
8573,CZ3919,1.017968925,7,1,2,6,2,,CZ020,2118,6,4,88,,2118,Česko,0.0,False,False,99,1,1,0,0
8574,CZ392,0.756651069,6,2,2,1,1,,CZ063,6104,7,1,1,,6104,Česko,9034.35491885364,True,False,1,1,1,1,0
8575,CZ3921,0.756651069,6,2,2,1,6,,CZ042,4206,1,1,1,,4206,Česko,490.760939561716,True,False,1,1,0,1,0
8576,CZ3924,0.455247928,7,1,2,1,1,,CZ020,2120,7,2,1,,2120,Česko,20515.1551552849,True,False,1,1,1,1,0
8577,CZ3925,0.767168907,7,2,2,6,1,,CZ020,2120,4,2,88,,2120,Česko,0.0,False,False,99,1,1,0,0
8578,CZ3926,0.756651069,6,2,2,1,6,,CZ042,4206,1,1,1,,4206,Česko,188.078714099383,True,False,1,1,0,1,0
8579,CZ3928,0.872100419,6,2,4,1,4,,CZ020,2105,5,4,3,,1100,Česko,17498.9406871453,True,False,1,1,1,1,1
8580,CZ3929,1.017968925,7,1,2,6,6,,CZ042,4206,1,1,88,,4206,Česko,0.0,False,False,99,0,0,1,0
8581,CZ3930,0.767168907,7,2,2,6,3,,CZ020,2120,1,4,88,,2120,Česko,0.0,False,False,99,0,1,0,0
8582,CZ3931,0.752272394,1,1,1,3,2,,CZ020,2105,7,2,3,,1100,Česko,7271.960343915201,False,True,99,1,1,0,1
8583,CZ3932,0.783283009,1,2,1,3,2,,CZ020,2105,7,2,3,,1100,Česko,7271.960343915201,False,True,99,1,1,0,1
8584,CZ3934,0.898303635,4,2,2,1,2,,CZ020,2105,6,2,3,,1100,Česko,10230.7255001027,True,False,1,1,1,1,0
8585,CZ3935,0.653980951,6,1,2,1,7,554804,CZ042,4214,1,4,88,554804,4214,Česko,0.0,False,False,1,0,0,1,1
8586,CZ3936,0.826096241,6,2,2,1,7,554804,CZ042,4214,3,2,88,554804,4214,Česko,0.0,False,False,1,0,0,1,1
8587,CZ3938,0.455247928,7,1,2,1,5,,CZ020,2121,1,1,1,,2121,Česko,1840.0,True,False,1,1,1,1,0
8588,CZ3939,0.756651069,6,2,2,1,5,,CZ020,2121,1,2,1,,2121,Česko,1047.00585175083,True,False,1,1,1,1,0
8589,CZ3940,0.783283009,1,2,1,3,7,554804,CZ042,4214,1,1,4,554804,4214,Česko,194.51230267401002,False,True,99,0,0,0,1
8590,CZ3942,0.921319364,4,1,2,1,7,554804,CZ042,4214,1,1,4,554804,4214,Česko,190.702715596992,True,False,2,1,0,1,1
8591,CZ3943,0.783283009,1,2,1,3,7,554804,CZ042,4214,1,1,4,554804,4214,Česko,194.51230267401002,False,True,99,0,0,0,0
8592,CZ3945,0.653980951,6,1,2,1,8,,CZ010,1100,3,4,1,,1100,Česko,18250.0,True,False,1,1,1,0,1
8593,CZ3946,0.087060083,7,2,2,1,8,,CZ010,1100,6,1,3,,2122,Česko,6734.28460281084,True,False,1,1,1,1,0
8594,CZ3947,0.752272394,1,1,1,3,8,,CZ010,1100,3,2,1,,1100,Česko,2555.7721366333,False,True,99,1,1,0,1
8595,CZ3948,0.898303635,4,2,2,1,8,,CZ010,1100,6,1,3,,4107,Česko,155670.0,True,False,1,1,1,1,1
8596,CZ3949,0.606437978,5,1,2,1,8,,CZ010,1100,6,1,1,,1100,Česko,2421.78745611122,True,False,1,1,1,1,0
8597,CZ395,1.017968925,7,1,2,6,1,,CZ063,6114,2,2,88,,6114,Česko,0.0,False,False,99,0,1,0,0
8598,CZ3951,0.320097435,4,2,4,4,8,,CZ010,1100,3,2,1,,1100,Česko,4744.653231416671,True,False,99,1,1,1,0
8599,CZ3952,1.112479755,3,2,2,1,1,,CZ031,3109,1,1,6,,3109,Česko,272.962271652847,True,False,1,1,0,1,0
8600,CZ3953,1.605315878,4,1,2,1,1,,CZ031,3109,6,1,2,,3116,Česko,14476.791101840201,True,False,1,1,0,1,0
8601,CZ3955,2.274956418,6,2,1,1,1,,CZ031,3109,5,1,1,,3109,Česko,6254.60043193274,True,False,1,1,0,1,0
8602,CZ3956,0.767168907,7,2,2,6,1,,CZ031,3109,1,1,88,,3109,Česko,0.0,False,False,99,1,0,1,0
8603,CZ3957,1.017968925,7,1,2,6,1,,CZ031,3109,1,1,88,,3109,Česko,0.0,False,False,99,1,0,1,0
8604,CZ396,0.767168907,7,2,2,6,1,,CZ063,6114,2,2,88,,6114,Česko,0.0,False,False,99,0,1,0,0
8605,CZ3960,1.112479755,3,2,2,1,2,,CZ032,3209,4,2,2,,3211,Česko,8636.16596657108,True,False,1,1,1,1,1
8606,CZ3961,0.783283009,1,2,1,3,7,554804,CZ042,4214,1,2,4,554804,4214,Česko,89.7703725589366,False,True,99,0,0,0,0
8607,CZ3962,0.752272394,1,1,1,3,7,554804,CZ042,4214,1,2,4,554804,4214,Česko,89.7703725589366,False,True,99,0,0,0,0
8608,CZ3963,0.898303635,4,2,2,1,7,554804,CZ042,4214,1,2,4,554804,4214,Česko,513.525299271931,True,False,2,1,0,1,1
8609,CZ3964,0.921319364,4,1,2,1,7,554804,CZ042,4214,1,2,88,554804,4214,Česko,0.0,False,False,2,1,0,1,0
8610,CZ3966,1.007548175,7,1,2,2,7,554804,CZ042,4214,6,4,3,,5106,Česko,40980.1966020297,True,False,2,1,1,1,0
8611,CZ3967,1.196375642,3,2,4,1,7,554804,CZ042,4214,1,2,88,554804,4214,Česko,0.0,False,False,1,0,1,1,0
8612,CZ3968,1.605315878,4,1,2,1,7,554804,CZ042,4214,3,2,4,554804,4214,Česko,5385.77134917591,True,False,1,0,0,1,1
8613,CZ3969,0.606437978,5,1,2,1,7,,CZ063,6105,6,1,1,,6105,Česko,3638.11377850551,True,False,1,1,0,1,0
8614,CZ397,1.911637687,8,2,1,6,6,,CZ020,2112,1,1,88,,2112,Česko,0.0,False,False,99,0,0,0,0
8615,CZ3970,0.455247928,7,1,2,1,1,,CZ063,6114,3,2,1,,6114,Česko,11755.9070951914,True,False,1,1,0,1,0
8616,CZ3971,0.826096241,6,2,2,1,1,,CZ063,6114,3,1,1,,6114,Česko,6268.52242558522,True,False,1,1,1,0,0
8617,CZ3972,1.911637687,8,2,1,6,7,554804,CZ042,4214,1,2,88,554804,4214,Česko,0.0,False,False,99,0,0,0,0
8618,CZ3974,1.909708199,6,1,1,6,7,,CZ080,8111,7,1,88,,8111,Česko,0.0,False,False,99,1,0,0,0
8619,CZ3975,2.274956418,6,2,1,1,7,,CZ080,8111,6,1,1,,8111,Česko,908.310323056333,True,False,1,1,0,1,0
8620,CZ3978,0.767168907,7,2,2,6,7,554804,CZ042,4214,1,4,88,554804,4214,Česko,0.0,False,False,99,0,0,0,0
8621,CZ398,0.955674809,7,2,2,6,1,,CZ072,7207,3,2,88,,7207,Česko,0.0,False,False,99,0,1,1,0
8622,CZ3980,0.636187221,8,1,4,6,7,,CZ031,3102,1,1,88,,3102,Česko,0.0,False,False,99,1,0,1,0
8623,CZ3982,0.783283009,1,2,1,3,7,554804,CZ042,4214,1,1,4,554804,4214,Česko,303.445993773313,False,True,99,0,0,0,0
8624,CZ3984,0.716476682,5,2,2,1,7,554804,CZ042,4214,1,1,4,554804,4214,Česko,282.011883383956,True,False,2,1,0,1,0
8625,CZ3986,0.716926295,3,1,3,1,8,,CZ032,3209,6,2,1,,3209,Česko,4147.01126158468,True,True,1,1,0,1,0
8626,CZ3987,0.875913441,3,2,3,1,8,,CZ032,3209,3,2,1,,3209,Česko,659.6725833252531,True,True,1,1,1,1,1
8627,CZ3988,1.038349312,7,1,2,2,8,,CZ032,3209,3,2,1,,3209,Česko,2104.23505288049,True,False,1,1,1,1,0
8628,CZ3989,0.756651069,6,2,2,1,8,,CZ032,3209,3,3,1,,3209,Česko,4196.46083746451,True,False,1,1,1,1,1
8629,CZ399,0.390496272,7,1,2,1,1,,CZ072,7207,6,1,1,,7207,Česko,5713.76624327156,True,False,1,1,1,1,0
8630,CZ3990,0.777888093,8,2,2,6,7,554804,CZ042,4214,1,1,88,554804,4214,Česko,0.0,False,False,99,0,0,0,0
8631,CZ3991,0.422578531,4,2,2,4,7,554804,CZ042,4214,3,2,88,554804,4214,Česko,0.0,False,False,99,0,0,0,0
8632,CZ3992,0.921319364,4,1,2,1,7,554804,CZ042,4214,3,2,4,554804,4214,Česko,3808.08101147557,True,False,1,0,0,0,1
8633,CZ3993,0.956728876,5,1,2,1,7,554804,CZ042,4214,3,2,4,554804,4214,Česko,4100.0112730915,True,False,1,1,0,1,0
8634,CZ3994,0.839737293,5,2,2,1,7,554804,CZ042,4214,3,1,88,554804,4214,Česko,0.0,False,False,1,1,0,1,0
8635,CZ3995,1.142359507,2,2,1,3,6,,CZ052,5209,7,1,1,,5209,Česko,4513.285140953,False,True,99,0,1,0,0
8636,CZ3996,0.783283009,1,2,1,3,6,,CZ052,5209,7,2,1,,5209,Česko,9287.40974076519,False,True,99,0,1,0,0
8637,CZ40,0.955674809,7,2,2,6,8,,CZ080,8119,3,1,88,,8119,Česko,0.0,False,False,99,0,0,1,0
8638,CZ4001,0.96329053,4,1,4,1,6,,CZ052,5209,6,4,2,,5205,Česko,34005.2008150092,True,False,1,1,0,1,0
8639,CZ4003,0.956728876,5,1,2,1,8,,CZ064,6203,8,2,1,,6203,Česko,1906.0848015106,True,False,1,0,0,1,1
8640,CZ4006,0.839737293,5,2,2,1,4,,CZ080,8116,1,1,1,,8116,Česko,984.482151841754,True,False,1,0,0,1,0
8641,CZ4008,1.142359507,2,2,1,3,6,,CZ042,4202,3,1,1,,4202,Česko,1145.57769809673,False,True,99,1,1,0,1
8642,CZ4009,0.606437978,5,1,2,1,6,,CZ042,4202,6,4,2,554804,4214,Česko,19675.2877138659,True,False,1,1,1,1,0
8643,CZ4010,0.898303635,4,2,2,1,6,,CZ042,4202,1,1,88,,4202,Česko,0.0,False,False,1,1,1,1,0
8644,CZ4014,0.325784527,7,2,4,1,8,,CZ080,8119,3,2,1,,8119,Česko,2793.0940539899498,True,False,2,1,1,1,1
8645,CZ4017,0.826096241,6,2,2,1,5,,CZ052,5206,2,1,1,,5206,Česko,1837.15654077096,True,False,1,0,1,0,0
8646,CZ4021,0.767168907,7,2,2,6,3,,CZ031,3104,1,1,88,,3104,Česko,0.0,False,False,99,0,1,0,0
8647,CZ4023,4.480702041,6,2,2,2,7,,CZ031,3102,3,2,1,,3102,Česko,3992.42332351532,True,False,1,0,0,0,0
8648,CZ4026,0.606437978,5,1,2,1,3,568015,CZ042,4214,6,1,88,568015,4214,Česko,0.0,False,False,1,1,0,1,0
8649,CZ4027,1.53318226,4,2,2,1,3,568015,CZ042,4214,4,2,2,,4213,Česko,6298.19284517285,True,False,1,1,0,0,0
8650,CZ403,1.01053916,6,1,4,1,8,,CZ064,6203,6,1,1,,6203,Česko,5349.079522555659,True,False,1,1,1,1,0
8651,CZ4030,1.066141179,6,1,2,1,7,,CZ063,6105,6,1,1,,6105,Česko,2049.0671735841397,True,False,1,1,0,1,0
8652,CZ4031,0.839737293,5,2,2,1,7,,CZ063,6105,7,1,88,,6105,Česko,0.0,False,False,1,1,0,1,0
8653,CZ4032,0.752272394,1,1,1,3,1,,CZ072,7211,3,2,1,,7211,Česko,1897.0662499806401,False,True,99,0,1,0,0
8654,CZ4033,0.956728876,5,1,2,1,1,,CZ072,7211,6,1,6,,7211,Česko,1064.19370421089,True,False,1,1,1,1,0
8655,CZ4034,0.716476682,5,2,2,1,1,,CZ072,7211,7,1,6,,7211,Česko,1064.19370421089,True,False,1,1,1,1,0
8656,CZ4035,1.334677204,2,1,1,3,1,,CZ072,7211,4,4,2,,7213,Česko,16300.0,False,True,99,0,1,0,0
8657,CZ4036,1.257699028,3,1,2,1,1,,CZ072,7211,6,2,2,,7213,Česko,15453.9198917469,True,False,1,1,1,1,0
8658,CZ4042,1.114598701,3,2,2,1,1,,CZ072,7201,1,1,6,,7201,Česko,181.267799815058,True,False,1,0,0,0,0
8659,CZ4043,0.752272394,1,1,1,3,1,,CZ072,7201,7,1,1,,7201,Česko,5234.62114252832,False,True,99,0,0,0,0
8660,CZ4044,0.783283009,1,2,1,3,6,,CZ052,5214,2,1,1,,5214,Česko,1249.12842808943,False,True,99,0,1,0,1
8661,CZ4045,0.752272394,1,1,1,3,6,,CZ052,5214,2,1,1,,5214,Česko,1249.12842808943,False,True,99,0,1,0,1
8662,CZ4048,0.826096241,6,2,2,1,8,,CZ064,6203,1,2,1,,6203,Česko,466.68328750997404,True,False,1,0,0,0,1
8663,CZ4049,1.066141179,6,1,2,1,8,,CZ064,6203,1,1,88,,6203,Česko,0.0,False,False,1,1,0,1,0
8664,CZ405,0.517469231,8,2,2,6,8,,CZ064,6203,3,1,88,,6203,Česko,0.0,False,False,99,0,0,0,1
8665,CZ4050,1.257699028,3,1,2,1,8,,CZ064,6203,6,3,2,,6216,Česko,12620.0,True,False,1,1,0,1,0
8666,CZ4055,1.969102847,5,1,1,12,5,,CZ032,3211,1,2,88,,3211,Česko,0.0,False,False,99,1,1,1,0
8667,CZ4056,0.158374266,4,2,1,4,5,,CZ032,3211,1,2,88,,3211,Česko,0.0,False,False,99,0,1,0,0
8668,CZ4058,0.956728876,5,1,2,1,3,,CZ080,8108,4,2,2,,8104,Česko,9803.37274560862,True,False,1,0,0,1,0
8669,CZ4059,0.699774328,8,1,2,6,2,,CZ072,7212,2,2,88,,7212,Česko,0.0,False,False,99,0,1,0,0
8670,CZ4060,1.911637687,8,2,1,6,2,,CZ072,7212,1,1,88,,7212,Česko,0.0,False,False,99,0,0,0,0
8671,CZ4061,0.898303635,4,2,2,1,4,,CZ032,3210,1,1,88,,3210,Česko,0.0,False,False,99,0,1,1,0
8672,CZ4062,0.921319364,4,1,2,1,4,,CZ032,3210,6,2,2,,3212,Česko,14138.0985882726,True,False,1,1,1,1,0
8673,CZ4065,0.653980951,6,1,2,1,8,,CZ080,8119,2,2,3,,7101,Česko,67830.0,True,False,1,1,0,1,0
8674,CZ4068,0.450014135,8,2,4,6,8,,CZ080,8119,3,2,88,,8119,Česko,0.0,False,False,99,0,0,1,0
8675,CZ4069,0.752272394,1,1,1,3,8,,CZ080,8119,1,2,1,,8119,Česko,1054.3509698567,False,True,99,0,1,0,0
8676,CZ407,1.911637687,8,2,1,6,1,,CZ072,7211,4,1,88,,7211,Česko,0.0,False,False,99,0,0,0,0
8677,CZ4070,0.422578531,4,2,2,4,8,,CZ080,8119,1,2,88,,8119,Česko,0.0,False,False,99,0,0,0,0
8678,CZ4072,1.334677204,2,1,1,3,8,,CZ080,8119,3,3,1,,8119,Česko,3351.0059637589097,False,True,99,0,1,0,1
8679,CZ4076,1.025976354,3,1,4,1,4,,CZ072,7203,5,1,2,,7205,Česko,12469.3143331596,True,False,1,1,1,1,0
8680,CZ4077,0.390496272,7,1,2,1,5,,CZ052,5207,6,4,88,,5207,Česko,0.0,False,False,1,1,1,1,0
8681,CZ4078,0.756651069,6,2,2,1,5,,CZ052,5207,7,4,88,,5207,Česko,0.0,False,False,1,1,1,1,0
8682,CZ4081,0.507763218,4,1,3,1,6,,CZ041,4103,6,2,1,,4103,Česko,3187.18776722359,True,False,1,1,0,1,0
8683,CZ4085,0.653980951,6,1,2,1,5,,CZ020,2104,6,2,2,,2112,Česko,10564.7529313779,True,False,1,1,0,1,0
8684,CZ4086,0.839737293,5,2,2,1,3,,CZ071,7103,1,1,1,,7103,Česko,610.9261092286789,True,False,1,1,1,1,0
8685,CZ4087,1.230298073,3,1,1,3,3,,CZ071,7103,1,1,1,,7103,Česko,874.5219401656869,False,True,99,1,1,0,0
8686,CZ4088,0.783283009,1,2,1,3,3,,CZ071,7103,1,1,1,,7103,Česko,874.5219401656869,False,True,99,1,1,0,0
8687,CZ409,0.777888093,8,2,2,6,4,,CZ072,7204,1,1,88,,7204,Česko,0.0,False,False,99,0,0,0,0
8688,CZ4090,0.756651069,6,2,2,1,4,,CZ020,2107,7,1,2,,2108,Česko,10104.7315210585,True,False,1,1,0,1,0
8689,CZ4091,2.613142012,3,1,4,3,4,,CZ020,2107,6,4,3,,1100,Česko,49170.0,False,True,99,1,0,1,0
8690,CZ4093,1.117651562,7,2,2,2,8,,CZ010,1100,6,1,1,,1100,Česko,5470.25017473,True,False,1,1,1,1,1
8691,CZ4095,0.143328738,7,2,2,1,8,,CZ010,1100,3,2,1,,1100,Česko,2642.19040749084,True,False,2,1,0,1,1
8692,CZ4097,0.636187221,8,1,4,6,7,,CZ080,8106,1,1,88,,8106,Česko,0.0,False,False,99,0,0,0,0
8693,CZ4098,0.450014135,8,2,4,6,6,,CZ072,7203,1,2,88,,7203,Česko,0.0,False,False,99,0,0,1,0
8694,CZ4099,1.017968925,7,1,2,6,4,,CZ052,5202,6,2,88,,5202,Česko,0.0,False,False,99,1,0,1,0
8695,CZ410,0.955674809,7,2,2,6,4,,CZ063,6105,6,2,88,,6105,Česko,0.0,False,False,99,1,0,1,0
8696,CZ4100,0.955674809,7,2,2,6,4,,CZ052,5202,7,2,88,,5202,Česko,0.0,False,False,99,1,0,0,0
8697,CZ4101,1.605315878,4,1,2,1,6,,CZ042,4202,6,1,1,,4202,Česko,2671.72423053659,True,False,1,1,0,1,0
8698,CZ4102,0.783283009,1,2,1,3,6,,CZ042,4202,1,1,1,,4202,Česko,925.790139394809,False,True,99,0,1,0,0
8699,CZ4103,1.53318226,4,2,2,1,6,,CZ042,4202,1,1,88,,4202,Česko,0.0,False,False,1,1,0,1,0
8700,CZ4104,1.017968925,7,1,2,6,5,,CZ020,2121,6,1,88,,2121,Česko,0.0,False,False,99,1,0,1,0
8701,CZ4105,0.955674809,7,2,2,6,5,,CZ020,2121,7,1,88,,2121,Česko,0.0,False,False,99,1,0,1,0
8702,CZ411,0.96329053,4,1,4,1,8,,CZ080,8119,6,1,1,,8119,Česko,7942.72012964208,True,False,1,1,1,1,0
8703,CZ4110,0.96329053,4,1,4,1,6,,CZ042,4205,1,2,1,,4205,Česko,1348.425084302,True,False,1,1,1,1,1
8704,CZ4112,0.955674809,7,2,2,6,8,,CZ080,8119,7,2,88,,8119,Česko,0.0,False,False,99,1,0,1,0
8705,CZ4113,0.171536502,5,1,3,1,8,,CZ010,1100,6,2,1,,1100,Česko,4440.0,True,False,1,0,1,1,1
8706,CZ4114,0.184089428,5,2,3,1,8,,CZ010,1100,3,2,1,,1100,Česko,3672.4736610042,True,False,1,0,1,0,1
8707,CZ4115,0.19672113,3,1,3,3,8,,CZ010,1100,3,2,1,,1100,Česko,3674.61573556144,False,True,99,0,1,0,1
8708,CZ4116,1.196375642,3,2,4,1,8,,CZ010,1100,3,2,1,,1100,Česko,3930.52548122483,True,False,1,0,1,0,1
8709,CZ412,0.899265339,4,2,4,1,8,,CZ080,8119,1,1,1,,8119,Česko,634.542350918916,True,False,2,0,1,0,0
8710,CZ4120,0.96329053,4,1,4,1,2,,CZ032,3204,6,3,2,,3209,Česko,43420.241107375405,True,False,1,1,1,1,0
8711,CZ4123,0.899265339,4,2,4,1,8,,CZ010,1100,3,3,1,,1100,Česko,6582.890848084299,True,False,2,1,1,1,1
8712,CZ4124,0.96329053,4,1,4,1,8,,CZ010,1100,3,1,1,,1100,Česko,3057.90825319222,True,False,2,1,1,1,1
8713,CZ4125,0.921319364,4,1,2,1,3,,CZ032,3206,6,2,2,,3209,Česko,18255.84861155,True,False,1,1,0,1,0
8714,CZ4126,1.53318226,4,2,2,1,3,,CZ032,3206,1,1,1,,3206,Česko,386.59707025432397,True,False,2,1,0,1,0
