,TripID,PersonID,TripOrderNum,OriginStart,DestEnd,TripMainMode,OriginTownCode,DestTownCode,OriginState,DestState,OriginDistrictCode,DestDistrictCode,CrowFliesTripDist,OriginPurpose,DestPurpose,DeclaredTripTime
12244,CZ12245,CZ3851,2,57600,58800,7,,,Česko,Česko,4204,4204,1120.0,4,1,19.8
12245,CZ12246,CZ3852,1,26400,27000,1,,,Česko,Česko,4202,4202,1127.494080876,1,3,10.200000000000001
12246,CZ12247,CZ3852,2,27900,28500,1,,,Česko,Česko,4202,4202,1760.0,3,1,10.200000000000001
12247,CZ12248,CZ3853,1,26400,27000,1,,,Česko,Česko,4202,4202,1127.494080876,1,3,10.200000000000001
12248,CZ12249,CZ3853,2,27900,28500,1,,,Česko,Česko,4202,4202,1760.0,3,1,10.200000000000001
12254,CZ12255,CZ3855,1,19800,20700,6,,,Česko,Česko,3209,3209,2678.98575081045,1,4,15.0
12255,CZ12256,CZ3855,2,57600,58500,6,,,Česko,Česko,3209,3209,2678.98575081045,4,1,15.0
12256,CZ12257,CZ3855,3,64800,65700,6,,,Česko,Česko,3209,3209,3408.99129539077,1,6,15.0
12257,CZ12258,CZ3855,4,68400,68700,6,,,Česko,Česko,3209,3209,3408.99129539077,6,1,4.8
12258,CZ12259,CZ3856,1,36000,36600,1,,,Česko,Česko,1100,1100,1101.53392519398,1,2,10.200000000000001
12259,CZ12260,CZ3856,2,68400,69600,1,,,Česko,Česko,1100,1100,1101.53392519398,2,1,19.8
12260,CZ12261,CZ3857,1,32400,33000,1,,,Česko,Česko,1100,1100,870.949809846971,1,4,10.200000000000001
12261,CZ12262,CZ3857,2,33300,35100,7,,,Česko,Česko,1100,1100,14645.7747012392,4,4,30.0
12262,CZ12263,CZ3857,3,39600,41400,7,,,Česko,Česko,1100,1100,15521.8137883225,4,4,30.0
12263,CZ12264,CZ3857,4,68400,69000,1,,,Česko,Česko,1100,1100,1101.53392519398,4,1,10.200000000000001
48983,CZ48983,CZ3859,1,25200,26400,6,,,Česko,Česko,4205,2114,13192.2260992993,1,4,19.8
48982,CZ48984,CZ3859,2,61200,62400,5,,,Česko,Česko,2114,4205,13192.2260992993,4,1,19.8
5068,CZ5069,CZ3863,1,27600,27900,1,,,Česko,Česko,4203,4203,302.59447166348605,1,5,4.8
5069,CZ5070,CZ3863,2,48900,49200,1,,,Česko,Česko,4203,4203,302.59447166348605,5,1,4.8
3828,CZ3829,CZ3864,1,57600,58500,6,,,Česko,Česko,4203,4203,4430.08262199763,1,6,15.0
3827,CZ3828,CZ3864,2,61200,62100,6,,,Česko,Česko,4203,4203,4430.08262199763,6,1,15.0
4565,CZ4566,CZ3865,1,25200,27000,7,,,Česko,Česko,4203,4206,20195.8924768892,1,4,30.0
4566,CZ4567,CZ3865,2,54000,55800,7,,,Česko,Česko,4206,4203,20195.8924768892,4,1,30.0
4914,CZ4915,CZ3866,1,28800,30900,1,,,Česko,Česko,4203,4203,815.340610126013,1,2,34.8
4915,CZ4916,CZ3866,2,36000,38100,1,,,Česko,Česko,4203,4203,815.340610126013,2,1,34.8
12266,CZ12267,CZ3868,1,32400,33600,6,,,Česko,Česko,1100,1100,7152.66335893835,1,6,19.8
12267,CZ12268,CZ3868,2,43800,44100,1,,,Česko,Česko,1100,1100,7970.0,6,3,4.8
12268,CZ12269,CZ3868,3,47700,48000,1,,,Česko,Česko,1100,1100,1000.0,3,4,4.8
12269,CZ12270,CZ3868,4,68400,69600,6,,,Česko,Česko,1100,1100,1980.0,4,1,19.8
12271,CZ12272,CZ3871,1,25200,27000,3,,,Česko,Česko,1100,1100,5483.77109647879,1,4,30.0
12272,CZ12273,CZ3871,2,57600,59400,3,,,Česko,Česko,1100,1100,5483.77109647879,4,1,30.0
12273,CZ12274,CZ3872,1,27900,29700,3,,,Česko,Česko,1100,1100,6021.84460991697,1,4,30.0
12274,CZ12275,CZ3872,2,63000,64800,3,,,Česko,Česko,1100,1100,4856.36196645434,4,3,30.0
12275,CZ12276,CZ3872,3,67200,67500,3,,,Česko,Česko,1100,1100,1166.21011294298,3,1,4.8
12276,CZ12277,CZ3873,1,39600,40500,3,,,Česko,Česko,1100,1100,4508.39117394578,1,2,15.0
12277,CZ12278,CZ3873,2,54000,55200,3,,,Česko,Česko,1100,1100,4508.39117394578,2,1,19.8
12278,CZ12279,CZ3874,1,28800,30600,1,,,Česko,Česko,1100,1100,1978.80876365324,1,4,30.0
12279,CZ12280,CZ3874,2,39600,41400,1,,,Česko,Česko,1100,1100,1978.80876365324,4,1,30.0
12280,CZ12281,CZ3874,3,68400,69600,3,,,Česko,Česko,1100,1100,2616.30937172951,1,4,19.8
12281,CZ12282,CZ3874,4,75600,76800,3,,,Česko,Česko,1100,1100,2616.30937172951,4,1,19.8
12282,CZ12283,CZ3875,1,18600,21000,6,,,Česko,Česko,1100,2101,50510.0925445739,1,4,40.2
12283,CZ12284,CZ3875,2,65400,68400,6,,,Česko,Česko,2101,1100,50510.0925445739,4,1,49.8
12284,CZ12285,CZ3878,1,25200,27000,3,,,Česko,Česko,1100,8117,374200.0,1,4,30.0
12285,CZ12286,CZ3878,2,61200,63000,3,,,Česko,Česko,8117,1100,373150.0,4,1,30.0
12286,CZ12287,CZ3879,1,25200,27000,3,,,Česko,Česko,1100,1100,4114.13865918309,1,4,30.0
12287,CZ12288,CZ3879,2,61200,63000,3,,,Česko,Česko,1100,1100,4114.13865918309,4,1,30.0
12298,CZ12299,CZ3885,1,34200,36600,6,,,Česko,Česko,1100,2118,38901.042768283194,1,6,40.2
12299,CZ12300,CZ3885,2,51600,53400,6,,,Česko,Česko,2118,1100,38901.042768283194,6,1,30.0
12300,CZ12301,CZ3886,1,34200,36600,7,,,Česko,Česko,1100,2118,38901.042768283194,1,6,40.2
12301,CZ12302,CZ3886,2,51600,53400,7,,,Česko,Česko,2118,1100,38901.042768283194,6,1,30.0
36904,CZ36903,CZ3887,1,28800,30900,3,,,Česko,Česko,1100,1100,5649.60585598363,1,6,34.8
36903,CZ36904,CZ3887,2,61200,63300,3,,,Česko,Česko,1100,1100,2940.52953539485,6,2,34.8
36902,CZ36905,CZ3887,3,67500,68700,3,,,Česko,Česko,1100,1100,2772.7730515796,2,1,19.8
1426,CZ1427,CZ3889,1,21600,27000,6,,,Česko,Česko,4203,1100,97910.0,1,3,90.0
1425,CZ1426,CZ3889,2,46500,52200,6,,,Česko,Česko,1100,4203,96910.0,3,1,94.80000000000001
7787,CZ7787,CZ389,1,21600,21960,6,,,Česko,Česko,5108,5108,444.863412458751,1,4,6.0
7786,CZ7788,CZ389,2,48600,49200,6,,,Česko,Česko,5108,5108,444.863412458751,4,1,10.200000000000001
12302,CZ12303,CZ3892,1,28800,31200,6,,,Česko,Česko,2102,1100,28312.0650041609,1,6,40.2
12303,CZ12304,CZ3892,2,34800,37200,6,,,Česko,Česko,1100,2102,28312.0650041609,6,1,40.2
12304,CZ12305,CZ3893,1,25200,28800,6,,,Česko,Česko,2102,1100,41980.0,1,4,60.0
12305,CZ12306,CZ3893,2,54000,57600,6,,,Česko,Česko,1100,2102,42780.0,4,1,60.0
12306,CZ12307,CZ3896,1,27000,34200,1,,,Česko,Česko,2102,2102,1460.0,1,2,120.0
12307,CZ12308,CZ3896,2,36000,43200,1,,,Česko,Česko,2102,2102,1460.0,2,1,120.0
7374,CZ7375,CZ39,1,28800,29400,1,,,Česko,Česko,8119,8119,317.262214748221,1,5,10.200000000000001
7375,CZ7376,CZ39,2,50400,51000,1,,,Česko,Česko,8119,8119,317.262214748221,5,1,10.200000000000001
7790,CZ7790,CZ390,1,50400,51300,6,,,Česko,Česko,5108,4202,103950.0,1,2,15.0
7788,CZ7791,CZ390,2,63900,64800,6,,,Česko,Česko,4202,5108,105080.0,2,1,15.0
1177,CZ1178,CZ3901,1,25200,31800,4,,,Česko,Česko,4203,1100,104650.0,1,4,109.80000000000001
1178,CZ1179,CZ3901,2,65100,77400,4,,,Česko,Česko,1100,4203,82526.1476510096,4,1,205.2
1794,CZ1795,CZ3902,1,26100,27900,3,,,Česko,Česko,4203,4203,4347.28857456183,1,5,30.0
1795,CZ1796,CZ3902,2,56100,57600,3,,,Česko,Česko,4203,4203,4347.28857456183,5,1,25.2
12309,CZ12310,CZ3903,1,32400,33300,6,,,Česko,Česko,1100,1100,1340.72224472694,1,3,15.0
12310,CZ12311,CZ3903,2,37200,38100,6,,,Česko,Česko,1100,1100,1340.72224472694,3,1,15.0
12311,CZ12312,CZ3904,1,32400,33300,7,,,Česko,Česko,1100,1100,1340.72224472694,1,3,15.0
12312,CZ12313,CZ3904,2,37200,38100,7,,,Česko,Česko,1100,1100,1340.72224472694,3,1,15.0
3538,CZ3539,CZ3905,1,29400,30600,3,,,Česko,Česko,4203,4203,2614.525604508,1,6,19.8
3537,CZ3538,CZ3905,2,34200,35400,3,,,Česko,Česko,4203,4203,2614.525604508,6,1,19.8
956,CZ957,CZ3906,1,27600,27960,1,,,Česko,Česko,4203,4203,325.928204603942,1,6,6.0
958,CZ956,CZ3906,2,28500,28980,1,,,Česko,Česko,4203,4203,569.345907259843,6,4,7.800000000000001
957,CZ958,CZ3906,3,56460,57000,7,,,Česko,Česko,4203,4203,3466.13409369041,4,6,9.0
954,CZ959,CZ3906,4,57900,58200,7,,,Česko,Česko,4203,4203,217.72782394987001,6,1,4.8
1651,CZ1650,CZ3907,1,23700,24300,6,,,Česko,Česko,4203,4203,2978.7205162221603,1,4,10.200000000000001
1650,CZ1651,CZ3907,2,55800,57000,6,,,Česko,Česko,4203,4203,3038.41180208262,4,6,19.8
1649,CZ1652,CZ3907,3,57900,58200,6,,,Česko,Česko,4203,4203,225.68237018958,6,1,4.8
40338,CZ40341,CZ3908,1,39600,40200,3,,,Česko,Česko,2124,2124,472.783849845702,1,6,10.200000000000001
40339,CZ40342,CZ3908,2,43200,43800,3,,,Česko,Česko,2124,2124,472.783849845702,6,1,10.200000000000001
36905,CZ36906,CZ3909,1,39600,40200,3,,,Česko,Česko,2124,2124,472.783849845702,1,6,10.200000000000001
36906,CZ36907,CZ3909,2,43200,43800,3,,,Česko,Česko,2124,2124,472.783849845702,6,1,10.200000000000001
36323,CZ36322,CZ391,1,19800,20700,6,,,Česko,Česko,6104,6104,9034.35491885364,1,4,15.0
36321,CZ36323,CZ391,2,51000,51300,6,,,Česko,Česko,6104,6104,622.3591246761019,4,3,4.8
36322,CZ36324,CZ391,3,54000,54900,6,,,Česko,Česko,6104,6104,9547.52869216734,3,1,15.0
12313,CZ12314,CZ3910,1,28800,30600,6,,,Česko,Česko,2109,1100,16848.1402092611,1,4,30.0
12314,CZ12315,CZ3910,2,61200,63000,6,,,Česko,Česko,1100,2109,16848.1402092611,4,1,30.0
12315,CZ12316,CZ3911,1,19800,20700,6,,,Česko,Česko,2109,2109,5018.85784382269,1,4,15.0
12316,CZ12317,CZ3911,2,52200,53100,6,,,Česko,Česko,2109,2109,5018.85784382269,4,1,15.0
2415,CZ2417,CZ3914,1,28800,30300,3,,,Česko,Česko,4206,4206,4125.61360007976,1,3,25.2
2416,CZ2416,CZ3914,2,34200,35700,3,,,Česko,Česko,4206,4206,4125.61360007976,3,1,25.2
1461,CZ1461,CZ3915,1,19200,20700,3,,,Česko,Česko,4206,4206,5674.98883722914,1,4,25.2
1460,CZ1462,CZ3915,2,51000,52500,3,,,Česko,Česko,4206,4206,5674.98883722914,4,1,25.2
1965,CZ1967,CZ3916,1,26400,27000,1,,,Česko,Česko,4206,4203,22210.0,1,6,10.200000000000001
1968,CZ1968,CZ3916,2,27300,27900,3,,,Česko,Česko,4203,4206,20709.576786065,6,3,10.200000000000001
1967,CZ1966,CZ3916,3,31800,32400,3,,,Česko,Česko,4206,4206,2460.58603359579,3,1,10.200000000000001
1964,CZ1969,CZ3916,4,54000,54600,1,,,Česko,Česko,4206,4203,22210.0,1,6,10.200000000000001
1966,CZ1965,CZ3916,5,55500,56100,1,,,Česko,Česko,4203,4206,22210.0,6,1,10.200000000000001
2299,CZ2300,CZ3917,1,27000,27900,1,,,Česko,Česko,4206,4206,3100.0,1,5,15.0
2298,CZ2299,CZ3917,2,45000,45900,1,,,Česko,Česko,4206,4206,3100.0,5,1,15.0
2192,CZ2193,CZ3918,1,26400,27300,1,,,Česko,Česko,4206,4206,3100.0,1,5,15.0
2191,CZ2192,CZ3918,2,46800,47700,1,,,Česko,Česko,4206,4206,3100.0,5,1,15.0
12320,CZ12321,CZ3919,1,33300,36600,6,,,Česko,Česko,2118,2118,15170.0,1,2,55.2
12321,CZ12322,CZ3919,2,39600,42300,6,,,Česko,Česko,2118,2113,20040.0,2,3,45.0
12322,CZ12323,CZ3919,3,46200,47700,6,,,Česko,Česko,2113,2118,8184.936060760091,3,1,25.2
39562,CZ39561,CZ392,1,19800,20700,7,,,Česko,Česko,6104,6104,9034.35491885364,1,4,15.0
39560,CZ39562,CZ392,2,51000,51300,7,,,Česko,Česko,6104,6104,622.3591246761019,4,3,4.8
39561,CZ39563,CZ392,3,54000,54900,7,,,Česko,Česko,6104,6104,9547.52869216734,3,1,15.0
1290,CZ1291,CZ3921,1,18600,19200,1,,,Česko,Česko,4206,4206,490.760939561716,1,4,10.200000000000001
1291,CZ1292,CZ3921,2,48600,49200,1,,,Česko,Česko,4206,4206,490.760939561716,4,1,10.200000000000001
12323,CZ12324,CZ3924,1,21600,23400,7,,,Česko,Česko,2120,2120,20515.1551552849,1,4,30.0
12324,CZ12325,CZ3924,2,61200,63000,7,,,Česko,Česko,2120,2120,20515.1551552849,4,1,30.0
12325,CZ12326,CZ3925,1,29700,31500,4,,,Česko,Česko,2120,2120,11582.9027189355,1,6,30.0
12326,CZ12327,CZ3925,2,34800,35400,1,,,Česko,Česko,2120,2120,128.941116547547,6,3,10.200000000000001
12327,CZ12328,CZ3925,3,39600,41400,4,,,Česko,Česko,2120,2120,11457.8021129399,3,1,30.0
300,CZ303,CZ3926,1,24900,25320,1,,,Česko,Česko,4206,4206,188.078714099383,1,4,7.199999999999999
301,CZ301,CZ3926,2,57600,58200,1,,,Česko,Česko,4206,4206,394.870522421783,4,2,10.200000000000001
302,CZ302,CZ3926,3,62100,62700,1,,,Česko,Česko,4206,4206,582.756959979181,2,1,10.200000000000001
12328,CZ12329,CZ3928,1,25500,28800,5,,,Česko,Česko,2105,1100,17498.9406871453,1,4,55.2
12329,CZ12330,CZ3928,2,52200,54300,5,,,Česko,Česko,1100,2105,17498.9406871453,4,1,34.8
3121,CZ3122,CZ3929,1,34200,34800,1,,,Česko,Česko,4206,4206,341.706075942351,1,3,10.200000000000001
3120,CZ3123,CZ3929,2,35700,36300,1,,,Česko,Česko,4206,4206,341.706075942351,3,1,10.200000000000001
3123,CZ3121,CZ3929,3,61200,61800,1,,,Česko,Česko,4206,4206,192.64016627757098,1,2,10.200000000000001
3122,CZ3124,CZ3929,4,73800,74400,1,,,Česko,Česko,4206,4206,192.64016627757098,2,1,10.200000000000001
36910,CZ36910,CZ3930,1,52200,55800,1,,,Česko,Česko,2120,2120,7600.0,1,2,60.0
36908,CZ36911,CZ3930,2,55800,59400,1,,,Česko,Česko,2120,2120,7600.0,2,1,60.0
12330,CZ12331,CZ3931,1,27000,28200,7,,,Česko,Česko,2105,1100,7271.960343915201,1,5,19.8
12331,CZ12332,CZ3931,2,49200,50400,7,,,Česko,Česko,1100,2105,7271.960343915201,5,1,19.8
12332,CZ12333,CZ3932,1,27000,28200,7,,,Česko,Česko,2105,1100,7271.960343915201,1,5,19.8
12333,CZ12334,CZ3932,2,49200,50400,7,,,Česko,Česko,1100,2105,7271.960343915201,5,1,19.8
12340,CZ12341,CZ3934,1,32400,33900,6,,,Česko,Česko,2105,1100,10230.7255001027,1,4,25.2
12341,CZ12342,CZ3934,2,43200,45000,6,,,Česko,Česko,1100,2105,10230.7255001027,4,1,30.0
877,CZ877,CZ3935,1,48600,52200,1,554804,554804,Česko,Česko,4214,4214,1000.0,1,2,60.0
876,CZ878,CZ3935,2,52200,55800,1,554804,554804,Česko,Česko,4214,4214,1000.0,2,1,60.0
1608,CZ1610,CZ3936,1,37200,38100,3,554804,554804,Česko,Česko,4214,4214,1759.50586446011,1,3,15.0
1609,CZ1609,CZ3936,2,44100,45600,3,554804,554804,Česko,Česko,4214,4214,1759.50586446011,3,1,25.2
12344,CZ12345,CZ3938,1,18000,18600,1,,,Česko,Česko,2121,2121,1840.0,1,4,10.200000000000001
12345,CZ12346,CZ3938,2,65400,66000,1,,,Česko,Česko,2121,2121,1840.0,4,1,10.200000000000001
12346,CZ12347,CZ3939,1,46800,48000,1,,,Česko,Česko,2121,2121,1047.00585175083,1,4,19.8
12347,CZ12348,CZ3939,2,79800,81000,1,,,Česko,Česko,2121,2121,1047.00585175083,4,1,19.8
2108,CZ2111,CZ3940,1,27000,27900,1,554804,554804,Česko,Česko,4214,4214,194.51230267401002,1,5,15.0
2109,CZ2112,CZ3940,2,49800,50700,1,554804,554804,Česko,Česko,4214,4214,194.51230267401002,5,1,15.0
1762,CZ1764,CZ3942,1,22800,23400,1,554804,554804,Česko,Česko,4214,4214,190.702715596992,1,4,10.200000000000001
1763,CZ1763,CZ3942,2,52200,53100,1,554804,554804,Česko,Česko,4214,4214,190.702715596992,4,1,15.0
2268,CZ2270,CZ3943,1,27000,27600,1,554804,554804,Česko,Česko,4214,4214,194.51230267401002,1,5,10.200000000000001
2269,CZ2269,CZ3943,2,49500,50100,1,554804,554804,Česko,Česko,4214,4214,194.51230267401002,5,1,10.200000000000001
2271,CZ2271,CZ3943,3,52200,52800,1,554804,554804,Česko,Česko,4214,4214,0.0,1,2,10.200000000000001
2270,CZ2272,CZ3943,4,57600,57780,1,554804,554804,Česko,Česko,4214,4214,0.0,2,1,3.0
12348,CZ12349,CZ3945,1,28800,31800,3,,,Česko,Česko,1100,1100,18250.0,1,4,49.8
12349,CZ12350,CZ3945,2,55800,59400,5,,,Česko,Česko,1100,1100,18160.0,4,1,60.0
12352,CZ12353,CZ3946,1,18000,18900,6,,,Česko,Česko,1100,2122,6734.28460281084,1,4,15.0
12353,CZ12354,CZ3946,2,56700,57600,6,,,Česko,Česko,2122,1100,6734.28460281084,4,1,15.0
12354,CZ12355,CZ3947,1,26100,27600,3,,,Česko,Česko,1100,1100,2555.7721366333,1,5,25.2
12355,CZ12356,CZ3947,2,58200,60000,3,,,Česko,Česko,1100,1100,2555.7721366333,5,1,30.0
12356,CZ12357,CZ3948,1,25200,26100,6,,,Česko,Česko,1100,4107,155670.0,1,4,15.0
12357,CZ12358,CZ3948,2,59400,60300,6,,,Česko,Česko,4107,1100,155510.0,4,1,15.0
12358,CZ12359,CZ3949,1,25200,25800,6,,,Česko,Česko,1100,1100,2421.78745611122,1,4,10.200000000000001
12359,CZ12360,CZ3949,2,59400,60000,6,,,Česko,Česko,1100,1100,2421.78745611122,4,1,10.200000000000001
12360,CZ12361,CZ3949,3,66600,66900,6,,,Česko,Česko,1100,1100,835.686198348724,1,2,4.8
12361,CZ12362,CZ3949,4,81000,81300,6,,,Česko,Česko,1100,1100,835.686198348724,2,1,4.8
7800,CZ7800,CZ395,1,34200,35700,2,,,Česko,Česko,6114,6114,5880.70544140251,1,2,25.2
7799,CZ7801,CZ395,2,64800,66600,2,,,Česko,Česko,6114,6114,5815.601041543369,2,1,30.0
12362,CZ12363,CZ3951,1,21600,22800,3,,,Česko,Česko,1100,1100,4744.653231416671,1,4,19.8
12363,CZ12364,CZ3951,2,54000,55200,3,,,Česko,Česko,1100,1100,4744.653231416671,4,1,19.8
12364,CZ12365,CZ3952,1,36000,36300,1,,,Česko,Česko,3109,3109,272.962271652847,1,4,4.8
12365,CZ12366,CZ3952,2,82800,83100,1,,,Česko,Česko,3109,3109,272.962271652847,4,1,4.8
12366,CZ12367,CZ3953,1,19800,20700,6,,,Česko,Česko,3109,3116,14476.791101840201,1,4,15.0
12367,CZ12368,CZ3953,2,51300,52200,6,,,Česko,Česko,3116,3109,14476.791101840201,4,1,15.0
12368,CZ12369,CZ3955,1,48600,49500,5,,,Česko,Česko,3109,3109,6254.60043193274,1,4,15.0
12369,CZ12370,CZ3955,2,79200,80100,7,,,Česko,Česko,3109,3109,6254.60043193274,4,1,15.0
12370,CZ12371,CZ3956,1,48600,49200,1,,,Česko,Česko,3109,3109,275.702517582194,1,3,10.200000000000001
12371,CZ12372,CZ3956,2,49800,50400,1,,,Česko,Česko,3109,3109,275.702517582194,3,1,10.200000000000001
12372,CZ12373,CZ3957,1,28800,29400,1,,,Česko,Česko,3109,3109,680.6190938990379,1,6,10.200000000000001
12373,CZ12374,CZ3957,2,41400,42000,1,,,Česko,Česko,3109,3109,680.6190938990379,6,1,10.200000000000001
12374,CZ12375,CZ3957,3,48600,49200,1,,,Česko,Česko,3109,3109,275.702517582194,1,3,10.200000000000001
12375,CZ12376,CZ3957,4,49800,50400,1,,,Česko,Česko,3109,3109,275.702517582194,3,1,10.200000000000001
7801,CZ7802,CZ396,1,34200,35700,2,,,Česko,Česko,6114,6114,5880.70544140251,1,2,25.2
7802,CZ7803,CZ396,2,64800,66600,2,,,Česko,Česko,6114,6114,5815.601041543369,2,1,30.0
12380,CZ12381,CZ3960,1,23400,24900,4,,,Česko,Česko,3209,3211,8636.16596657108,1,4,25.2
12381,CZ12382,CZ3960,2,57600,58500,1,,,Česko,Česko,3211,3211,2380.0,4,3,15.0
12382,CZ12383,CZ3960,3,61200,62400,7,,,Česko,Česko,3211,3209,8715.548126473299,3,1,19.8
7268,CZ7268,CZ3961,1,26400,27600,1,554804,554804,Česko,Česko,4214,4214,89.7703725589366,1,5,19.8
7267,CZ7269,CZ3961,2,54000,55200,1,554804,554804,Česko,Česko,4214,4214,89.7703725589366,5,1,19.8
7081,CZ7083,CZ3962,1,26400,27600,1,554804,554804,Česko,Česko,4214,4214,89.7703725589366,1,5,19.8
7082,CZ7082,CZ3962,2,54000,55200,1,554804,554804,Česko,Česko,4214,4214,89.7703725589366,5,1,19.8
5721,CZ5723,CZ3963,1,21000,22200,1,554804,554804,Česko,Česko,4214,4214,513.525299271931,1,4,19.8
5722,CZ5722,CZ3963,2,51600,52800,1,554804,554804,Česko,Česko,4214,4214,513.525299271931,4,1,19.8
6615,CZ6617,CZ3964,1,52200,53100,1,554804,554804,Česko,Česko,4214,4214,89.7703725589366,1,6,15.0
6616,CZ6616,CZ3964,2,54000,55200,1,554804,554804,Česko,Česko,4214,4214,89.7703725589366,6,1,19.8
12383,CZ12384,CZ3966,1,28800,32400,6,554804,,Česko,Česko,4214,5106,40980.1966020297,1,4,60.0
12384,CZ12385,CZ3966,2,43200,46800,6,,554804,Česko,Česko,5106,4214,40980.1966020297,4,1,60.0
12387,CZ12388,CZ3967,1,68400,69300,1,554804,554804,Česko,Česko,4214,4214,1212.67619163675,1,2,15.0
12388,CZ12389,CZ3967,2,78600,79800,1,554804,554804,Česko,Česko,4214,4214,1212.67619163675,2,1,19.8
5724,CZ5725,CZ3968,1,18900,20700,3,554804,554804,Česko,Česko,4214,4214,5385.77134917591,1,4,30.0
5723,CZ5724,CZ3968,2,50400,52200,3,554804,554804,Česko,Česko,4214,4214,5385.77134917591,4,1,30.0
12389,CZ12390,CZ3969,1,19200,19800,6,,,Česko,Česko,6105,6105,3638.11377850551,1,4,10.200000000000001
12390,CZ12391,CZ3969,2,51000,51600,6,,,Česko,Česko,6105,6105,3638.11377850551,4,1,10.200000000000001
12391,CZ12392,CZ3969,3,72600,73200,1,,,Česko,Česko,6105,6105,293.848182472706,1,2,10.200000000000001
12392,CZ12393,CZ3969,4,79200,79800,1,,,Česko,Česko,6105,6105,293.848182472706,2,1,10.200000000000001
36324,CZ36325,CZ397,1,27600,28200,1,,,Česko,Česko,2112,2112,173.374265393976,1,3,10.200000000000001
36325,CZ36326,CZ397,2,30000,30600,1,,,Česko,Česko,2112,2112,173.374265393976,3,1,10.200000000000001
12393,CZ12394,CZ3970,1,19800,21000,3,,,Česko,Česko,6114,6114,11755.9070951914,1,4,19.8
12394,CZ12395,CZ3970,2,52500,53400,4,,,Česko,Česko,6114,6114,11755.9070951914,4,1,15.0
12395,CZ12396,CZ3971,1,24000,25200,1,,,Česko,Česko,6114,6114,385.67350541655,1,2,19.8
12396,CZ12397,CZ3971,2,30600,31800,1,,,Česko,Česko,6114,6114,385.67350541655,2,1,19.8
12397,CZ12398,CZ3971,3,47400,48300,3,,,Česko,Česko,6114,6114,6268.52242558522,1,4,15.0
12398,CZ12399,CZ3971,4,80400,81000,7,,,Česko,Česko,6114,6114,6268.52242558522,4,1,10.200000000000001
5744,CZ5744,CZ3972,1,49200,49200,1,554804,554804,Česko,Česko,4214,4214,319.093171188456,1,3,19.8
5743,CZ5745,CZ3972,2,51000,51900,1,554804,554804,Česko,Česko,4214,4214,319.093171188456,3,1,25.2
36912,CZ36912,CZ3974,1,54000,54300,7,,,Česko,Česko,8111,8111,1047.67986882788,1,3,4.8
36911,CZ36913,CZ3974,2,57900,58200,7,,,Česko,Česko,8111,8111,1047.67986882788,3,1,4.8
40345,CZ40343,CZ3975,1,19800,20400,6,,,Česko,Česko,8111,8111,908.310323056333,1,4,10.200000000000001
40343,CZ40344,CZ3975,2,50400,51000,6,,,Česko,Česko,8111,8111,908.310323056333,4,1,10.200000000000001
40342,CZ40345,CZ3975,3,54000,54300,6,,,Česko,Česko,8111,8111,1047.67986882788,1,3,4.8
40344,CZ40346,CZ3975,4,57900,58200,6,,,Česko,Česko,8111,8111,1047.67986882788,3,1,4.8
1765,CZ1766,CZ3978,1,27600,30600,1,554804,554804,Česko,Česko,4214,4214,220.0,1,3,49.8
1764,CZ1765,CZ3978,2,31800,32700,1,554804,554804,Česko,Česko,4214,4214,178.498588534517,3,1,15.0
6398,CZ6397,CZ398,1,28800,29400,1,,,Česko,Česko,7207,7207,100.88184410453401,1,3,10.200000000000001
6397,CZ6396,CZ398,2,30600,31200,1,,,Česko,Česko,7207,7207,100.88184410453401,3,1,10.200000000000001
6396,CZ6399,CZ398,3,54000,55200,3,,,Česko,Česko,7207,7207,5713.76624327156,1,3,19.8
6395,CZ6398,CZ398,4,72000,73200,3,,,Česko,Česko,7207,7207,5713.76624327156,3,1,19.8
36913,CZ36914,CZ3980,1,39600,39900,1,,,Česko,Česko,3102,3102,119.132289843001,1,3,4.8
36914,CZ36915,CZ3980,2,42300,42600,1,,,Česko,Česko,3102,3102,119.132289843001,3,1,4.8
511,CZ512,CZ3982,1,27000,27900,1,554804,554804,Česko,Česko,4214,4214,303.445993773313,1,5,15.0
512,CZ513,CZ3982,2,50700,51600,1,554804,554804,Česko,Česko,4214,4214,303.445993773313,5,1,15.0
84,CZ85,CZ3984,1,23400,24300,1,554804,554804,Česko,Česko,4214,4214,282.011883383956,1,4,15.0
83,CZ84,CZ3984,2,55800,57000,1,554804,554804,Česko,Česko,4214,4214,282.011883383956,4,1,19.8
40349,CZ40349,CZ3986,1,23400,24600,6,,,Česko,Česko,3209,3209,4147.01126158468,1,4,19.8
40350,CZ40350,CZ3986,2,54600,55800,6,,,Česko,Česko,3209,3209,2557.74621606328,4,5,19.8
40348,CZ40351,CZ3986,3,63000,64200,6,,,Česko,Česko,3209,3209,2222.6837080549,5,1,19.8
40354,CZ40352,CZ3987,1,23400,24900,3,,,Česko,Česko,3209,3209,659.6725833252531,1,4,25.2
40351,CZ40354,CZ3987,2,47400,50100,3,,,Česko,Česko,3209,3209,1080.0,4,1,45.0
40352,CZ40353,CZ3987,3,54000,55800,3,,,Česko,Česko,3209,3209,2222.6837080549,1,5,30.0
40353,CZ40355,CZ3987,4,63000,64200,7,,,Česko,Česko,3209,3209,2222.6837080549,5,1,19.8
36916,CZ36916,CZ3988,1,34200,35400,3,,,Česko,Česko,3209,3209,2104.23505288049,1,4,19.8
